ST_elapsed,ST_best_model,ST_best_I,ST_total_num_facts,ST_used_num_facts,ST_num_models,ST_mt_dag,ST_mt_cpdag,CO_elapsed,CO_best_model,CO_best_I,CO_total_num_facts,CO_used_num_facts,CO_num_models,CO_mt_dag,CO_mt_cpdag,PR_elapsed,PR_best_model,PR_best_I,PR_total_num_facts,PR_used_num_facts,PR_num_models,PR_mt_dag,PR_mt_cpdag,n_nodes,dataset_name,seed,is_best_st_in_all_co,is_best_st_in_all_pr,is_best_pr_in_all_co,is_all_st_subset_of_all_co,is_all_st_subset_of_all_pr,is_all_pr_subset_of_all_co
0.42314767837524414,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.896091473103354,44,20,9,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.37706708908081055,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.896091473103354,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.21349620819091797,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.896091473103354,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,4669,True,True,True,False,False,True
0.15729713439941406,"frozenset({(1, 0), (0, 4), (3, 0)})",12.239745593874368,22,14,3,"{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": 6.0}","{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": [6.0, 11.0]}",0.10267519950866699,"frozenset({(1, 0), (0, 4), (3, 0)})",12.239745593874368,22,22,27,"{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": 6.0}","{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": [6.0, 11.0]}",0.07074427604675293,"frozenset({(1, 0), (0, 4), (3, 0)})",12.239745593874368,22,22,27,"{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": 6.0}","{""nnz"": 3, ""fdr"": 0.3333, ""tpr"": 0.5, ""fpr"": 0.1667, ""precision"": 0.6667, ""recall"": 0.5, ""F1"": 0.5714, ""shd"": 2.0, ""sid"": [6.0, 11.0]}",5,cancer,6131,True,True,True,False,False,True
0.4051094055175781,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.951742691584446,44,21,3,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.3835413455963135,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.951742691584446,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.22221660614013672,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.951742691584446,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,2617,True,True,True,False,False,True
0.7483253479003906,"frozenset({(4, 0), (4, 3), (1, 0), (2, 0), (3, 0)})",20.654248327368897,52,19,52,"{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": 14.0}","{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": [9.0, 14.0]}",1.4944407939910889,"frozenset({(4, 0), (4, 3), (1, 0), (2, 0), (3, 0)})",20.654248327368897,52,52,225,"{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": 14.0}","{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": [9.0, 14.0]}",0.7097907066345215,"frozenset({(4, 0), (3, 4), (1, 0), (2, 0), (3, 0)})",20.654248327368897,52,52,225,"{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": 9.0}","{""nnz"": 5, ""fdr"": 0.6, ""tpr"": 0.5, ""fpr"": 0.5, ""precision"": 0.4, ""recall"": 0.5, ""F1"": 0.4444, ""shd"": 3.0, ""sid"": [9.0, 14.0]}",5,cancer,7166,True,True,True,False,False,True
0.5938587188720703,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.455462613998964,44,17,66,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.3791513442993164,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.455462613998964,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.21262526512145996,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.455462613998964,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,1428,True,True,True,False,False,True
0.48161840438842773,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.808004198366394,44,19,19,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.3846249580383301,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.808004198366394,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.2084054946899414,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.808004198366394,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,8328,True,True,True,False,False,True
0.7277071475982666,"frozenset({(2, 0), (1, 0), (0, 4), (3, 0)})",17.50108968593894,44,19,124,"{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": 5.0}","{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": [5.0, 10.0]}",0.3875725269317627,"frozenset({(1, 0), (0, 4), (2, 0), (3, 0)})",17.50108968593894,44,44,81,"{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": 5.0}","{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": [5.0, 10.0]}",0.2117462158203125,"frozenset({(1, 0), (0, 4), (2, 0), (3, 0)})",17.50108968593894,44,44,81,"{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": 5.0}","{""nnz"": 4, ""fdr"": 0.25, ""tpr"": 0.75, ""fpr"": 0.1667, ""precision"": 0.75, ""recall"": 0.75, ""F1"": 0.75, ""shd"": 1.0, ""sid"": [5.0, 10.0]}",5,cancer,8289,True,True,True,False,False,True
0.10438299179077148,"frozenset({(1, 0), (4, 0), (3, 0)})",12.179621807411236,22,16,1,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.09915518760681152,"frozenset({(1, 0), (4, 0), (3, 0)})",12.179621807411236,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.07068872451782227,"frozenset({(1, 0), (4, 0), (3, 0)})",12.179621807411236,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",5,cancer,5978,True,True,True,True,True,True
0.3742561340332031,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.554190006962468,44,22,1,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.381298303604126,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.554190006962468,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.22449851036071777,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.554190006962468,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,5511,True,True,True,True,True,True
0.41886067390441895,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.43699182855496,44,20,9,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.37787437438964844,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.43699182855496,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.2137157917022705,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.43699182855496,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,5864,True,True,True,False,False,True
0.47417449951171875,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.394151368894324,44,19,19,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.38668131828308105,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.394151368894324,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.22048711776733398,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",17.394151368894324,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,606,True,True,True,False,False,True
0.4409615993499756,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.753145533229773,44,18,5,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.3721804618835449,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.753145533229773,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.21396732330322266,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",16.753145533229773,44,44,81,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",5,cancer,1933,True,True,True,False,False,True
0.22776365280151367,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",13.718868863557178,28,16,14,"{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}","{""nnz"": 4, ""fdr"": 0.5, ""tpr"": 0.5, ""fpr"": 0.3333, ""precision"": 0.5, ""recall"": 0.5, ""F1"": 0.5, ""shd"": 2.0, ""sid"": 10.0}",0.1025686264038086,"frozenset({(1, 0), (4, 0), (3, 0)})",11.466833297962733,28,28,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.07358622550964355,"frozenset({(1, 0), (4, 0), (3, 0)})",11.466833297962733,28,28,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",5,cancer,6071,False,False,True,False,False,True
0.1217958927154541,"frozenset({(1, 0), (4, 0), (3, 0)})",11.610669954419071,22,15,2,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.09915781021118164,"frozenset({(1, 0), (4, 0), (3, 0)})",11.610669954419071,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.07119584083557129,"frozenset({(1, 0), (4, 0), (3, 0)})",11.610669954419071,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",5,cancer,5504,True,True,True,False,False,True
0.10069537162780762,"frozenset({(1, 0), (4, 0), (3, 0)})",11.813135488120581,22,16,1,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.09948945045471191,"frozenset({(1, 0), (4, 0), (3, 0)})",11.813135488120581,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",0.06866192817687988,"frozenset({(1, 0), (4, 0), (3, 0)})",11.813135488120581,22,22,27,"{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.3333, ""recall"": 0.25, ""F1"": 0.2857, ""shd"": 3.0, ""sid"": 11.0}",5,cancer,5163,True,True,True,True,True,True
0.1263270378112793,"frozenset({(1, 0), (4, 0), (0, 3)})",12.015826829362553,22,15,1,"{""nnz"": 3, ""fdr"": 1.0, ""tpr"": 0.0, ""fpr"": 0.5, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": 16.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": [11.0, 16.0]}",0.09858012199401855,"frozenset({(4, 0), (1, 0), (0, 3)})",12.015826829362553,22,22,27,"{""nnz"": 3, ""fdr"": 1.0, ""tpr"": 0.0, ""fpr"": 0.5, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": 16.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": [11.0, 16.0]}",0.06741905212402344,"frozenset({(4, 0), (1, 0), (0, 3)})",12.015826829362553,22,22,27,"{""nnz"": 3, ""fdr"": 1.0, ""tpr"": 0.0, ""fpr"": 0.5, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": 16.0}","{""nnz"": 3, ""fdr"": 0.6667, ""tpr"": 0.25, ""fpr"": 0.3333, ""precision"": 0.0, ""recall"": 0.0, ""F1"": NaN, ""shd"": 4.0, ""sid"": [11.0, 16.0]}",5,cancer,2406,True,True,True,True,True,True
