ST_elapsed,ST_best_model,ST_best_I,ST_total_num_facts,ST_used_num_facts,ST_num_models,CO_elapsed,CO_best_model,CO_best_I,CO_total_num_facts,CO_used_num_facts,CO_num_models,PR_elapsed,PR_best_model,PR_best_I,PR_total_num_facts,PR_used_num_facts,PR_num_models,abapc_existing_elapsed,n_nodes,n_edges,seed,is_best_st_in_all_co,is_best_st_in_all_pr,is_best_pr_in_all_co,is_all_st_subset_of_all_co,is_all_st_subset_of_all_pr,is_all_pr_subset_of_all_co
0.008661985397338867,"frozenset({(1, 0), (2, 1)})",2.9995215497629486,6,6,3,0.028804779052734375,"frozenset({(1, 0), (2, 1)})",2.9995215497629486,6,6,9,0.02355670928955078,"frozenset({(0, 1), (1, 2)})",2.9995215497629486,6,6,9,0.20091795921325684,3,3,1532,True,True,True,True,True,True
0.006382942199707031,"frozenset({(1, 0), (2, 0)})",2.5802714221924097,6,6,1,0.030998945236206055,"frozenset({(1, 0), (2, 0)})",2.5802714221924097,6,6,9,0.021454572677612305,"frozenset({(1, 0), (2, 0)})",2.5802714221924097,6,6,9,0.21175146102905273,3,3,1009,True,True,True,True,True,True
0.014184951782226562,"frozenset({(1, 0), (1, 2), (2, 0)})",2.99990002336534,6,6,6,0.09538817405700684,"frozenset({(0, 1), (0, 2)})",2.99990002336534,6,6,25,0.05839800834655762,"frozenset({(1, 0), (2, 0), (2, 1)})",2.99990002336534,6,6,25,0.18334698677062988,3,3,2250,True,True,True,True,True,True
0.014484643936157227,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09660100936889648,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.054444313049316406,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.23819327354431152,3,3,4447,True,True,True,True,True,True
0.01388406753540039,"frozenset({(1, 0), (1, 2), (2, 0)})",2.864003013094693,6,6,6,0.10044455528259277,"frozenset({(0, 1), (0, 2)})",2.864003013094693,6,6,25,0.05386710166931152,"frozenset({(1, 0), (2, 0), (2, 1)})",2.864003013094693,6,6,25,0.18518853187561035,3,3,2415,True,True,True,True,True,True
0.014173746109008789,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09527063369750977,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.05401802062988281,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.17483735084533691,3,3,3595,True,True,True,True,True,True
0.012461662292480469,"frozenset({(0, 2), (1, 2)})",2.6348302230568357,6,3,1,0.026953935623168945,"frozenset({(0, 2), (1, 2)})",2.6348302230568357,6,6,9,0.021201610565185547,"frozenset({(0, 2), (1, 2)})",2.6348302230568357,6,6,9,0.2624351978302002,3,3,4187,True,True,True,True,True,True
0.00862574577331543,"frozenset({(1, 0), (2, 1)})",2.9999998325734496,6,6,3,0.02809286117553711,"frozenset({(1, 0), (2, 1)})",2.9999998325734496,6,6,9,0.02120804786682129,"frozenset({(0, 1), (1, 2)})",2.9999998325734496,6,6,9,0.2084510326385498,3,3,4135,True,True,True,True,True,True
0.014225244522094727,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9999984510954065,6,6,6,0.10368585586547852,"frozenset({(0, 1), (0, 2)})",2.9999984510954065,6,6,25,0.06413412094116211,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9999984510954065,6,6,25,0.24931097030639648,3,3,5174,True,True,True,True,True,True
0.01411747932434082,"frozenset({(1, 0), (1, 2), (2, 0)})",2.999997614557312,6,6,6,0.1040489673614502,"frozenset({(0, 1), (0, 2)})",2.999997614557312,6,6,25,0.05582714080810547,"frozenset({(1, 0), (2, 0), (2, 1)})",2.999997614557312,6,6,25,0.2278733253479004,3,3,5303,True,True,True,True,True,True
0.01374673843383789,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09549593925476074,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.058112382888793945,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.17131543159484863,3,3,3942,True,True,True,True,True,True
0.00917506217956543,"frozenset({(1, 2), (2, 0)})",2.9999999999848566,6,6,3,0.0290679931640625,"frozenset({(1, 2), (2, 0)})",2.9999999999848566,6,6,9,0.022032499313354492,"frozenset({(0, 2), (2, 1)})",2.9999999999848566,6,6,9,0.1765739917755127,3,3,2778,True,True,True,True,True,True
0.00556635856628418,"frozenset({(0, 1), (2, 1)})",2.923276116948849,6,6,1,0.030975818634033203,"frozenset({(0, 1), (2, 1)})",2.923276116948849,6,6,9,0.022064685821533203,"frozenset({(0, 1), (2, 1)})",2.923276116948849,6,6,9,0.17069697380065918,3,3,2804,True,True,True,True,True,True
0.013536691665649414,"frozenset({(0, 2), (1, 2)})",2.335091891805062,6,3,1,0.03025031089782715,"frozenset({(0, 2), (1, 2)})",2.335091891805062,6,6,9,0.0218963623046875,"frozenset({(0, 2), (1, 2)})",2.335091891805062,6,6,9,0.24025630950927734,3,3,2145,True,True,True,True,True,True
0.0055942535400390625,"frozenset({(1, 0), (2, 0)})",2.5608888405376984,6,6,1,0.030539512634277344,"frozenset({(1, 0), (2, 0)})",2.5608888405376984,6,6,9,0.021381616592407227,"frozenset({(1, 0), (2, 0)})",2.5608888405376984,6,6,9,0.18272066116333008,3,3,150,True,True,True,True,True,True
0.013585329055786133,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09550809860229492,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.05352187156677246,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.20177030563354492,3,3,8823,True,True,True,True,True,True
0.014000415802001953,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9999965200421004,6,6,6,0.09802126884460449,"frozenset({(0, 1), (0, 2)})",2.9999965200421004,6,6,25,0.053824424743652344,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9999965200421004,6,6,25,0.18005108833312988,3,3,4669,True,True,True,True,True,True
0.014304399490356445,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9995214750379335,6,6,6,0.10462689399719238,"frozenset({(0, 1), (0, 2)})",2.9995214750379335,6,6,25,0.05747270584106445,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9995214750379335,6,6,25,0.18079733848571777,3,3,6131,True,True,True,True,True,True
0.014081478118896484,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.10311317443847656,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.05677485466003418,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.16844606399536133,3,3,2617,True,True,True,True,True,True
0.0059435367584228516,"frozenset({(1, 0)})",2.565015839480484,3,3,2,0.009289264678955078,"frozenset({(0, 1)})",2.565015839480484,3,3,3,0.006925106048583984,"frozenset({(0, 1)})",2.565015839480484,3,3,3,0.18364739418029785,3,3,7166,True,True,True,True,True,True
0.013826608657836914,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9764910308737043,6,6,6,0.10530495643615723,"frozenset({(0, 1), (0, 2)})",2.9764910308737043,6,6,25,0.058055877685546875,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9764910308737043,6,6,25,0.19517302513122559,3,3,1428,True,True,True,True,True,True
0.015245199203491211,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.10539722442626953,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.05700325965881348,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.17604637145996094,3,3,8328,True,True,True,True,True,True
0.0056951045989990234,"frozenset({(0, 1), (2, 1)})",2.7642033406478665,6,6,1,0.029355764389038086,"frozenset({(0, 1), (2, 1)})",2.7642033406478665,6,6,9,0.02102375030517578,"frozenset({(0, 1), (2, 1)})",2.7642033406478665,6,6,9,0.18410038948059082,3,3,8289,True,True,True,True,True,True
0.013469457626342773,"frozenset({(0, 2), (1, 2)})",2.59572160294901,6,3,1,0.026978015899658203,"frozenset({(0, 2), (1, 2)})",2.59572160294901,6,6,9,0.021142244338989258,"frozenset({(0, 2), (1, 2)})",2.59572160294901,6,6,9,0.29120922088623047,3,3,5978,True,True,True,True,True,True
0.014784097671508789,"frozenset({(1, 0), (1, 2), (2, 0)})",2.999999999618139,6,6,6,0.10616493225097656,"frozenset({(0, 1), (0, 2)})",2.999999999618139,6,6,25,0.058783769607543945,"frozenset({(1, 0), (2, 0), (2, 1)})",2.999999999618139,6,6,25,0.255932092666626,3,3,5511,True,True,True,True,True,True
