nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,10.0,10.0,cancer,6131,5,4,5,5,2,4,3,10,0.12264823913574219,0.5927374362945557,True,v2,original_ranking,4,"[(4, 0), (3, 0), (1, 0), (1, 4)]",0.004789829254150391,1.1487412452697754,12.25716889222427
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2617,5,4,5,5,2,4,3,10,0.12264823913574219,0.6015031337738037,True,v2,original_ranking,4,"[(4, 0), (1, 0), (2, 0), (3, 0)]",0.007772684097290039,1.9446420669555664,21.596828295785315
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,7166,5,4,5,5,2,4,3,10,0.12264823913574219,0.5907063484191895,True,v2,original_ranking,5,"[(2, 0), (1, 0), (4, 0), (4, 3), (3, 0)]",0.008919954299926758,1.6584410667419434,24.405099098961497
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,1428,5,4,5,5,2,4,3,10,0.12264823913574219,0.6005914211273193,True,v2,original_ranking,4,"[(4, 0), (3, 0), (2, 0), (1, 0)]",0.007769346237182617,1.9639086723327637,19.963030462116233
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,8328,5,4,5,5,2,4,3,10,0.12264823913574219,0.5980105400085449,True,v2,original_ranking,4,"[(4, 0), (2, 0), (1, 0), (3, 0)]",0.007820844650268555,1.4729373455047607,20.43563908118745
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,8289,5,4,5,5,2,4,3,10,0.12264823913574219,0.6263489723205566,True,v2,original_ranking,5,"[(2, 0), (1, 0), (4, 0), (3, 0), (3, 4)]",0.007847309112548828,1.9541938304901123,20.59971183013817
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,cancer,5978,5,4,5,5,2,4,3,10,0.12264823913574219,0.6241273880004883,True,v2,original_ranking,3,"[(4, 0), (3, 0), (1, 0)]",0.0047490596771240234,1.1462767124176025,13.01106799870293
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,5511,5,4,5,5,2,4,3,10,0.12264823913574219,0.6027977466583252,True,v2,original_ranking,4,"[(4, 0), (1, 0), (2, 0), (0, 3)]",0.007776498794555664,1.9177992343902588,19.722484676172638
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,5864,5,4,5,5,2,4,3,10,0.12264823913574219,0.6194713115692139,True,v2,original_ranking,4,"[(4, 0), (3, 0), (1, 0), (0, 2)]",0.007874250411987305,1.9450702667236328,19.615372288710773
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,606,5,4,5,5,2,4,3,10,0.12264823913574219,0.5980489253997803,True,v2,original_ranking,4,"[(4, 0), (2, 0), (1, 0), (3, 0)]",0.007754087448120117,1.7135276794433594,21.022691183002845
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,1933,5,4,5,5,2,4,3,10,0.12264823913574219,0.6106886863708496,True,v2,original_ranking,4,"[(2, 0), (1, 0), (3, 0), (4, 0)]",0.007886886596679688,1.9446725845336914,20.236942297771723
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,10.0,15.0,cancer,6071,5,4,5,5,2,4,3,10,0.12264823913574219,0.5954287052154541,True,v2,original_ranking,4,"[(3, 0), (1, 0), (4, 0), (4, 2)]",0.005516529083251953,1.3665318489074707,14.481529899818955
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,cancer,5504,5,4,5,5,2,4,3,10,0.12264823913574219,0.5994653701782227,True,v2,original_ranking,3,"[(4, 0), (3, 0), (1, 0)]",0.004723548889160156,1.1613919734954834,12.435616998702187
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,cancer,5163,5,4,5,5,2,4,3,10,0.12264823913574219,0.5874805450439453,True,v2,original_ranking,3,"[(3, 0), (1, 0), (4, 0)]",0.004755496978759766,1.1431002616882324,12.651817348002478
