nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n3_e3,5504,3,3,3,3,0,2,1,10,0.005531787872314453,0.006924867630004883,True,v2,original_ranking,3,"[(0, 2), (1, 2), (0, 1)]",0.0020515918731689453,0.06377243995666504,4.499951415440458
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,random_graphs_n3_e3,5163,3,3,3,3,0,2,1,10,0.005531787872314453,0.007782697677612305,True,v2,original_ranking,2,"[(1, 2), (0, 1)]",0.0020906925201416016,0.06357192993164062,4.257977942532607
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n3_e3,2406,3,3,3,3,0,2,1,10,0.005531787872314453,0.006879568099975586,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.002038717269897461,0.06321239471435547,4.499999999973921
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,4.0,random_graphs_n3_e3,304,3,3,3,3,0,2,1,10,0.005531787872314453,0.006803274154663086,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.0020494461059570312,0.06323480606079102,4.5
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,3391,3,3,3,3,0,2,1,10,0.005531787872314453,0.007784843444824219,True,v2,original_ranking,2,"[(2, 1), (0, 1)]",0.0021386146545410156,0.06346344947814941,4.0436485587739295
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,random_graphs_n3_e3,359,3,3,3,3,0,2,1,10,0.005531787872314453,0.00783681869506836,True,v2,original_ranking,2,"[(0, 2), (0, 1)]",0.002084493637084961,0.06321835517883301,4.373449431434637
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,random_graphs_n3_e3,9096,3,3,3,3,0,2,1,10,0.005531787872314453,0.006834983825683594,True,v2,original_ranking,3,"[(0, 2), (0, 1), (1, 2)]",0.002020597457885742,0.06292986869812012,4.499996906677047
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,3533,3,3,3,3,0,2,1,10,0.005531787872314453,0.007819890975952148,True,v2,original_ranking,2,"[(2, 0), (1, 2)]",0.0021135807037353516,0.0629415512084961,4.251666825921658
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,random_graphs_n3_e3,4125,3,3,3,3,0,2,1,10,0.005531787872314453,0.007792949676513672,True,v2,original_ranking,2,"[(0, 2), (0, 1)]",0.002068758010864258,0.06351757049560547,4.383025332636624
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,random_graphs_n3_e3,3094,3,3,3,3,0,2,1,10,0.005531787872314453,0.006935596466064453,True,v2,original_ranking,3,"[(0, 1), (1, 2), (0, 2)]",0.002018451690673828,0.06311774253845215,4.498686831773159
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,6398,3,3,3,3,0,2,1,10,0.005531787872314453,0.006932497024536133,True,v2,original_ranking,3,"[(0, 2), (1, 2), (0, 1)]",0.0020160675048828125,0.06291532516479492,4.439439193068042
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,8.0,random_graphs_n4_e4,7816,4,4,4,4,1,3,2,10,0.011640548706054688,0.05285286903381348,True,v2,original_ranking,3,"[(1, 3), (0, 2), (3, 2)]",0.003603219985961914,0.24929165840148926,8.382141154140164
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,6.0,random_graphs_n4_e4,3578,4,4,4,4,1,3,2,10,0.011640548706054688,0.0509798526763916,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (3, 2)]",0.004753828048706055,0.3107306957244873,13.661237395889296
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,4.0,random_graphs_n4_e4,2656,4,4,4,4,1,3,2,10,0.011640548706054688,0.055228471755981445,True,v2,original_ranking,3,"[(2, 1), (0, 1), (1, 3)]",0.004442930221557617,0.28616905212402344,13.512927371397112
4,0.5,0.5,1.0,0.5,0.5,0.5,3.0,9.0,random_graphs_n4_e4,2688,4,4,4,4,1,3,2,10,0.011640548706054688,0.05567574501037598,True,v2,original_ranking,4,"[(2, 0), (1, 0), (2, 1), (0, 3)]",0.004477024078369141,0.29674458503723145,13.535133562111877
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,random_graphs_n4_e4,2494,4,4,4,4,1,3,2,10,0.011640548706054688,0.05098104476928711,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (0, 2)]",0.004726409912109375,0.3145718574523926,15.348440194999684
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,6.0,random_graphs_n4_e4,183,4,4,4,4,1,3,2,10,0.011640548706054688,0.0505523681640625,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (0, 2)]",0.004734992980957031,0.31487512588500977,12.45803053527427
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,random_graphs_n4_e4,7977,4,4,4,4,1,3,2,10,0.011640548706054688,0.05146956443786621,True,v2,original_ranking,4,"[(3, 2), (3, 1), (0, 2), (0, 1)]",0.005084037780761719,0.24743080139160156,14.372322725020322
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,8.0,random_graphs_n4_e4,3199,4,4,4,4,1,3,2,10,0.011640548706054688,0.050768136978149414,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (1, 2)]",0.0047724246978759766,0.3117520809173584,13.774172452830921
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,random_graphs_n4_e4,316,4,4,4,4,1,3,2,10,0.011640548706054688,0.05548834800720215,True,v2,original_ranking,3,"[(2, 0), (1, 0), (0, 3)]",0.004407167434692383,0.2883474826812744,13.487712439554517
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n4_e4,8266,4,4,4,4,1,3,2,10,0.011640548706054688,0.15061140060424805,True,v2,original_ranking,4,"[(3, 2), (3, 1), (0, 2), (0, 1)]",0.004324674606323242,0.2196366786956787,10.28986059920987
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,random_graphs_n4_e4,1532,4,4,4,4,1,3,2,10,0.011640548706054688,0.05130910873413086,True,v2,original_ranking,4,"[(2, 3), (1, 3), (1, 2), (2, 0)]",0.004714012145996094,0.31272459030151367,12.611017950008286
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,5.0,random_graphs_n4_e4,1009,4,4,4,4,1,3,2,10,0.011640548706054688,0.05331063270568848,True,v2,original_ranking,3,"[(3, 0), (2, 0), (2, 1)]",0.0037915706634521484,0.25665879249572754,11.515174811683703
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,4.0,11.0,random_graphs_n4_e4,2250,4,4,4,4,1,3,2,10,0.011640548706054688,0.054769039154052734,True,v2,original_ranking,3,"[(3, 0), (2, 0), (2, 3)]",0.002660989761352539,0.18487954139709473,5.175059319925158
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,3.0,4.0,random_graphs_n4_e4,4447,4,4,4,4,1,3,2,10,0.011640548706054688,0.05421924591064453,True,v2,original_ranking,3,"[(1, 3), (1, 2), (0, 2)]",0.003814220428466797,0.2575089931488037,8.618461771999966
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,5.0,random_graphs_n4_e4,2415,4,4,4,4,1,3,2,10,0.011640548706054688,0.05482053756713867,True,v2,original_ranking,2,"[(3, 0), (1, 0)]",0.0026280879974365234,0.18404293060302734,4.858850838801554
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,random_graphs_n4_e4,3595,4,4,4,4,1,3,2,10,0.011640548706054688,0.05078268051147461,True,v2,original_ranking,4,"[(2, 3), (0, 3), (0, 2), (2, 1)]",0.004717826843261719,0.31026196479797363,13.791410816506637
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,random_graphs_n4_e4,4187,4,4,4,4,1,3,2,10,0.011640548706054688,0.051169633865356445,True,v2,original_ranking,4,"[(3, 0), (2, 3), (2, 0), (1, 0)]",0.004479408264160156,0.30416440963745117,10.928429514343028
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,random_graphs_n4_e4,4135,4,4,4,4,1,3,2,10,0.011640548706054688,0.055060386657714844,True,v2,original_ranking,2,"[(3, 0), (1, 0)]",0.0026693344116210938,0.18710732460021973,6.305418039719926
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,6.0,random_graphs_n4_e4,5174,4,4,4,4,1,3,2,10,0.011640548706054688,0.055219173431396484,True,v2,original_ranking,3,"[(3, 1), (2, 1), (3, 2)]",0.002644777297973633,0.18842697143554688,5.755650828213303
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,random_graphs_n4_e4,5303,4,4,4,4,1,3,2,10,0.011640548706054688,0.05132126808166504,True,v2,original_ranking,4,"[(1, 2), (0, 2), (0, 1), (2, 3)]",0.004755973815917969,0.3039529323577881,15.036114570841873
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,random_graphs_n4_e4,3942,4,4,4,4,1,3,2,10,0.011640548706054688,0.04636192321777344,True,v2,original_ranking,4,"[(1, 3), (1, 2), (0, 3), (0, 2)]",0.00442814826965332,0.21691465377807617,11.45142895818796
