nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,best_I
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,12.0,15.0,survey,4187,6,2003.0123083591461,18.177534103393555,True,original,arrows_mean,0.6069748401641846,0.06641387939453125,0.5030033386032808
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,4187,6,2003.0123083591461,18.177534103393555,True,refined_indep_facts,original,0.05950140953063965,0.03216814994812012,8.189100257068098
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,4187,6,2003.0123083591461,18.177534103393555,True,refined_indep_facts,refined_indep_facts,0.05950140953063965,0.026823997497558594,4.731473392893042
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,4187,6,2003.0123083591461,18.177534103393555,True,refined_indep_facts,arrows_sum,0.05950140953063965,0.016175270080566406,1.0027090892739872
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,4187,6,2003.0123083591461,18.177534103393555,True,refined_indep_facts,arrows_mean,0.05950140953063965,0.01583385467529297,0.5013577836640615
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,original,original,9.182325601577759,69.70779538154602,17.262440568517334
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,original,refined_indep_facts,9.182325601577759,57.43279552459717,5.701458082880849
13,0.6154,0.8333,0.8889,0.3846,0.8333,0.5263,9.0,6.0,17.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,original,arrows_sum,9.182325601577759,27.54484224319458,6.500991713204772
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,8.0,19.0,19.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,original,arrows_mean,9.182325601577759,27.647040605545044,0.5001325968759326
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,refined_indep_facts,original,0.053090810775756836,0.040531158447265625,12.133585246442502
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,refined_indep_facts,refined_indep_facts,0.053090810775756836,0.0336000919342041,8.672671128617338
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,refined_indep_facts,arrows_sum,0.053090810775756836,0.017587661743164062,1.0002532302299643
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,19.0,survey,4135,6,2003.0123083591461,18.46866464614868,True,refined_indep_facts,arrows_mean,0.053090810775756836,0.018092870712280273,0.5001373700145344
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,original,original,1.9025378227233887,0.1192483901977539,15.594839948326573
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,original,refined_indep_facts,1.9025378227233887,0.09702205657958984,5.064991145501703
9,0.6667,0.5,0.6667,0.3333,0.5,0.4,7.0,10.0,10.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,original,arrows_sum,1.9025378227233887,0.04550886154174805,4.506760038853477
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,6.0,13.0,19.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,original,arrows_mean,1.9025378227233887,0.04620981216430664,0.5011399808547313
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,refined_indep_facts,original,0.0475764274597168,0.0414888858795166,13.043203515441181
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,refined_indep_facts,refined_indep_facts,0.0475764274597168,0.03670001029968262,8.836094986768538
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,refined_indep_facts,arrows_sum,0.0475764274597168,0.017422199249267578,1.0024492067679285
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5174,6,2003.0123083591461,18.38988208770752,True,refined_indep_facts,arrows_mean,0.0475764274597168,0.01788496971130371,0.5016240988433404
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,10.0,10.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,original,original,1.5003252029418945,0.01857161521911621,10.852334443004931
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,10.0,10.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,original,refined_indep_facts,1.5003252029418945,0.015834331512451172,4.518537186149161
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,9.0,8.0,14.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,original,arrows_sum,1.5003252029418945,0.008379936218261719,2.9991657912914595
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,9.0,8.0,14.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,original,arrows_mean,1.5003252029418945,0.008549928665161133,0.49986096521524326
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,refined_indep_facts,original,0.04654574394226074,0.024242401123046875,12.81568154451137
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,refined_indep_facts,refined_indep_facts,0.04654574394226074,0.022007226943969727,6.627815825606815
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,refined_indep_facts,arrows_sum,0.04654574394226074,0.011487483978271484,1.000260793899109
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5303,6,2003.0123083591461,18.487436294555664,True,refined_indep_facts,arrows_mean,0.04654574394226074,0.011793136596679688,0.5002250152491834
4,0.25,0.5,0.1111,0.75,0.5,0.6,5.0,8.0,16.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,original,original,2.4377634525299072,0.9965507984161377,16.267527554122747
4,0.25,0.5,0.1111,0.75,0.5,0.6,5.0,8.0,16.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,original,refined_indep_facts,2.4377634525299072,0.7832777500152588,6.128453523809321
10,0.7,0.5,0.7778,0.3,0.5,0.375,10.0,5.0,12.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,original,arrows_sum,2.4377634525299072,0.37790656089782715,5.000124958675811
6,0.5,0.5,0.3333,0.5,0.5,0.5,7.0,5.0,12.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,original,arrows_mean,2.4377634525299072,0.3750438690185547,0.5001691012276553
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,refined_indep_facts,original,0.05123710632324219,0.0697784423828125,13.790720614460556
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,refined_indep_facts,refined_indep_facts,0.05123710632324219,0.05762052536010742,9.20859135792355
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,refined_indep_facts,arrows_sum,0.05123710632324219,0.028252840042114258,1.0004760822253367
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,3942,6,2003.0123083591461,18.243268728256226,True,refined_indep_facts,arrows_mean,0.05123710632324219,0.028850078582763672,0.5003759233928698
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,original,original,1.2277636528015137,0.0051844120025634766,11.877258958533972
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,original,refined_indep_facts,1.2277636528015137,0.00400090217590332,4.645908100121582
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,original,arrows_sum,1.2277636528015137,0.0021584033966064453,2.504922013163023
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,original,arrows_mean,1.2277636528015137,0.0022187232971191406,0.5010588452855673
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,refined_indep_facts,original,0.04982495307922363,0.024366140365600586,12.642949362902437
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,refined_indep_facts,refined_indep_facts,0.04982495307922363,0.021937847137451172,6.642706035577862
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,refined_indep_facts,arrows_sum,0.04982495307922363,0.012209177017211914,1.0020770666100014
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2778,6,2003.0123083591461,18.204989910125732,True,refined_indep_facts,arrows_mean,0.04982495307922363,0.01150822639465332,0.5012706726840184
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,original,original,0.9482088088989258,0.034772634506225586,13.510286822252713
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,original,refined_indep_facts,0.9482088088989258,0.03244829177856445,5.418180505966904
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,10.0,10.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,original,arrows_sum,0.9482088088989258,0.016564607620239258,3.000800776271909
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,original,arrows_mean,0.9482088088989258,0.01744389533996582,0.5016644052152918
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,refined_indep_facts,original,0.045252084732055664,0.022565364837646484,13.5644806055898
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,refined_indep_facts,refined_indep_facts,0.045252084732055664,0.02043318748474121,6.819389715112402
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,refined_indep_facts,arrows_sum,0.045252084732055664,0.011533260345458984,1.003681034200238
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2804,6,2003.0123083591461,18.242067575454712,True,refined_indep_facts,arrows_mean,0.045252084732055664,0.011898279190063477,0.5024034084718364
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,11.0,11.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,original,original,1.0366973876953125,0.10480070114135742,14.850670846325608
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,11.0,11.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,original,refined_indep_facts,1.0366973876953125,0.09474349021911621,4.588143717180546
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,8.0,10.0,10.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,original,arrows_sum,1.0366973876953125,0.05015969276428223,3.999885152097616
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,9.0,8.0,9.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,original,arrows_mean,1.0366973876953125,0.049469947814941406,0.49999968287510077
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,refined_indep_facts,original,0.04719948768615723,0.03800487518310547,12.556391570355116
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,refined_indep_facts,refined_indep_facts,0.04719948768615723,0.033403635025024414,6.650379613780065
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,refined_indep_facts,arrows_sum,0.04719948768615723,0.01834273338317871,1.0000513985575115
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2145,6,2003.0123083591461,18.194420099258423,True,refined_indep_facts,arrows_mean,0.04719948768615723,0.018369674682617188,0.5000513985575115
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,150,6,2003.0123083591461,18.36673069000244,True,original,original,1.4087064266204834,0.04542112350463867,19.564624682883345
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,150,6,2003.0123083591461,18.36673069000244,True,original,refined_indep_facts,1.4087064266204834,0.03940749168395996,8.605112194061254
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,150,6,2003.0123083591461,18.36673069000244,True,original,arrows_sum,1.4087064266204834,0.01853775978088379,2.500904830751311
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,150,6,2003.0123083591461,18.36673069000244,True,original,arrows_mean,1.4087064266204834,0.0191802978515625,0.5002568803048428
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,150,6,2003.0123083591461,18.36673069000244,True,refined_indep_facts,original,0.04722404479980469,0.043012142181396484,15.508634458348086
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,150,6,2003.0123083591461,18.36673069000244,True,refined_indep_facts,refined_indep_facts,0.04722404479980469,0.03640151023864746,8.9846568278682
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,150,6,2003.0123083591461,18.36673069000244,True,refined_indep_facts,arrows_sum,0.04722404479980469,0.018021106719970703,1.0008113798389244
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,150,6,2003.0123083591461,18.36673069000244,True,refined_indep_facts,arrows_mean,0.04722404479980469,0.01899099349975586,0.5007426208508619
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,original,original,1.7817409038543701,0.014724254608154297,18.590765044092638
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,original,refined_indep_facts,1.7817409038543701,0.010743379592895508,4.8440393263143875
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,14.0,14.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,original,arrows_sum,1.7817409038543701,0.005436897277832031,3.0058287522410563
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,14.0,14.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,original,arrows_mean,1.7817409038543701,0.0055463314056396484,0.5009714587068427
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,refined_indep_facts,original,0.05106520652770996,0.06851816177368164,11.868066951192416
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,refined_indep_facts,refined_indep_facts,0.05106520652770996,0.05490851402282715,8.885840263815936
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,refined_indep_facts,arrows_sum,0.05106520652770996,0.02891850471496582,1.0012341931724813
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,8823,6,2003.0123083591461,18.086859941482544,True,refined_indep_facts,arrows_mean,0.05106520652770996,0.028735876083374023,0.5012341931724813
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,original,original,2.495159149169922,0.9694473743438721,16.669025172095985
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,original,refined_indep_facts,2.495159149169922,0.8341012001037598,6.869164742756882
7,0.5714,0.5,0.4444,0.4286,0.5,0.4615,6.0,21.0,22.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,original,arrows_sum,2.495159149169922,0.4021151065826416,3.5025228474631995
5,0.4,0.5,0.2222,0.6,0.5,0.5455,4.0,17.0,18.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,original,arrows_mean,2.495159149169922,0.4047060012817383,0.5004550325259196
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,refined_indep_facts,original,0.047141313552856445,0.04151606559753418,13.98788445525026
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,refined_indep_facts,refined_indep_facts,0.047141313552856445,0.03435111045837402,8.855796396043306
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,refined_indep_facts,arrows_sum,0.047141313552856445,0.018543243408203125,1.0013108273456175
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,4669,6,2003.0123083591461,18.162202835083008,True,refined_indep_facts,arrows_mean,0.047141313552856445,0.01793193817138672,0.5007254283694009
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,19.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,original,original,2.1933202743530273,0.36218810081481934,16.745332996429408
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,original,refined_indep_facts,2.1933202743530273,0.31084561347961426,6.799942335901732
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,9.0,10.0,14.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,original,arrows_sum,2.1933202743530273,0.15282416343688965,4.039567193538127
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,9.0,16.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,original,arrows_mean,2.1933202743530273,0.1522514820098877,0.5089065646628372
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,refined_indep_facts,original,0.04744672775268555,0.041046142578125,14.020875538521603
1,1.0,0.0,0.1111,0.0,0.0,,7.0,16.0,22.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,refined_indep_facts,refined_indep_facts,0.04744672775268555,0.03599905967712402,8.813534192597281
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,refined_indep_facts,arrows_sum,0.04744672775268555,0.017605066299438477,1.0187177063817734
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,6131,6,2003.0123083591461,18.09764337539673,True,refined_indep_facts,arrows_mean,0.04744672775268555,0.01793074607849121,0.517814540969852
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,11.0,11.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,original,original,2.7718610763549805,2.6365559101104736,17.182001187507392
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,11.0,11.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,original,refined_indep_facts,2.7718610763549805,2.082166910171509,5.804684676206776
11,0.8182,0.3333,1.0,0.1818,0.3333,0.2353,12.0,14.0,14.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,original,arrows_sum,2.7718610763549805,0.9238371849060059,5.500260547557082
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,8.0,12.0,20.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,original,arrows_mean,2.7718610763549805,0.9208989143371582,0.5000375571698463
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,10.0,24.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,refined_indep_facts,original,0.0569155216217041,0.2598717212677002,23.211779629939244
3,0.0,0.5,0.0,0.6667,0.3333,0.4444,5.0,10.0,24.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,refined_indep_facts,refined_indep_facts,0.0569155216217041,0.20606756210327148,11.570612849286423
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,10.0,24.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,refined_indep_facts,arrows_sum,0.0569155216217041,0.09577655792236328,2.0001504478232084
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2617,6,2003.0123083591461,18.293895721435547,True,refined_indep_facts,arrows_mean,0.0569155216217041,0.09659934043884277,0.5000942991076937
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,original,original,0.7707910537719727,0.07165026664733887,13.26937446639618
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,original,refined_indep_facts,0.7707910537719727,0.06766724586486816,5.104432008985804
6,0.5,0.5,0.3333,0.5,0.5,0.5,5.0,16.0,23.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,original,arrows_sum,0.7707910537719727,0.035990238189697266,3.005347913145692
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,6.0,17.0,24.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,original,arrows_mean,0.7707910537719727,0.035956621170043945,0.501598021300881
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,refined_indep_facts,original,0.0464787483215332,0.02266716957092285,11.67744553389916
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,refined_indep_facts,refined_indep_facts,0.0464787483215332,0.02191901206970215,6.335910175042679
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,refined_indep_facts,arrows_sum,0.0464787483215332,0.011189937591552734,1.0053197526461743
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7166,6,2003.0123083591461,18.288127422332764,True,refined_indep_facts,arrows_mean,0.0464787483215332,0.011220455169677734,0.5026702427700923
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,original,original,1.5580570697784424,0.00856924057006836,15.85827136730069
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,original,refined_indep_facts,1.5580570697784424,0.00662684440612793,5.3917211376829375
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,15.0,21.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,original,arrows_sum,1.5580570697784424,0.003299713134765625,3.0008984264720877
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,original,arrows_mean,1.5580570697784424,0.003252267837524414,0.5001818727189931
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,refined_indep_facts,original,0.04725766181945801,0.04173898696899414,14.369295316003322
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,refined_indep_facts,refined_indep_facts,0.04725766181945801,0.03680706024169922,9.196800061536317
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,refined_indep_facts,arrows_sum,0.04725766181945801,0.0186307430267334,1.0005579799361952
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,1428,6,2003.0123083591461,18.41916561126709,True,refined_indep_facts,arrows_mean,0.04725766181945801,0.01718306541442871,0.5003880288606689
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,16.0,16.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,original,original,4.488915205001831,0.48386645317077637,24.93053356539204
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,17.0,17.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,original,refined_indep_facts,4.488915205001831,0.35081982612609863,8.075886252040279
9,0.6667,0.5,0.6667,0.3333,0.5,0.4,7.0,14.0,14.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,original,arrows_sum,4.488915205001831,0.14208459854125977,4.500629813560021
8,0.625,0.5,0.5556,0.375,0.5,0.4286,6.0,14.0,14.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,original,arrows_mean,4.488915205001831,0.14228177070617676,0.5000720943369892
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,6.0,11.0,24.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,refined_indep_facts,original,0.06792593002319336,0.11452651023864746,12.199517962028072
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,refined_indep_facts,refined_indep_facts,0.06792593002319336,0.08945465087890625,13.81708367126897
2,0.5,0.1667,0.1111,0.0,0.0,,7.0,15.0,27.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,refined_indep_facts,arrows_sum,0.06792593002319336,0.037503719329833984,1.000215646860171
1,1.0,0.0,0.1111,0.0,0.0,,7.0,16.0,22.0,survey,8328,6,2003.0123083591461,18.14583706855774,True,refined_indep_facts,arrows_mean,0.06792593002319336,0.03885626792907715,0.5001319672310491
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,original,original,2.007671594619751,1.16001296043396,17.78244182197198
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,original,refined_indep_facts,2.007671594619751,0.9765369892120361,5.914265509639258
10,0.8,0.3333,0.8889,0.2,0.3333,0.25,8.0,15.0,15.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,original,arrows_sum,2.007671594619751,0.46486783027648926,5.006078803785256
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,15.0,15.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,original,arrows_mean,2.007671594619751,0.4692864418029785,0.501284435484506
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,refined_indep_facts,original,0.049550533294677734,0.040463924407958984,12.744015164335913
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,refined_indep_facts,refined_indep_facts,0.049550533294677734,0.03584885597229004,8.865130844702355
