nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,12.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,original,arrows_sum,0.6619360446929932,0.14997458457946777,8,"frozenset({(4, 0), (4, 3), (2, 0), (1, 4), (3, 0), (2, 3), (1, 0), (1, 3)})",4.073643471948862
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,original,arrows_mean,0.6619360446929932,0.15000200271606445,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5164553691866004
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,refined_indep_facts,original,0.024103164672851562,0.023598194122314453,1,"frozenset({(3, 0)})",-2.5950515758475157
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,refined_indep_facts,refined_indep_facts,0.024103164672851562,0.01575756072998047,1,"frozenset({(3, 0)})",4.353211526187758
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,refined_indep_facts,arrows_sum,0.024103164672851562,0.009545087814331055,1,"frozenset({(2, 0)})",0.516463348251845
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,12.333260297775269,0.9193494319915771,True,refined_indep_facts,arrows_mean,0.024103164672851562,0.009612798690795898,1,"frozenset({(2, 0)})",0.516463348251845
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,original,original,0.6537227630615234,0.16178250312805176,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",20.78273446897844
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,original,refined_indep_facts,0.6537227630615234,0.11029791831970215,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.4701239393651426
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,5.0,17.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,original,arrows_sum,0.6537227630615234,0.06494998931884766,7,"frozenset({(4, 0), (4, 3), (2, 0), (4, 2), (3, 0), (1, 0), (3, 2)})",3.594952430728682
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,original,arrows_mean,0.6537227630615234,0.0631561279296875,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5220648904678329
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,refined_indep_facts,original,0.023142099380493164,0.02226877212524414,1,"frozenset({(4, 0)})",-1.5583510407490178
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,refined_indep_facts,refined_indep_facts,0.023142099380493164,0.015302658081054688,1,"frozenset({(3, 0)})",4.745298978362726
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,refined_indep_facts,arrows_sum,0.023142099380493164,0.009635448455810547,1,"frozenset({(3, 0)})",0.5220709283126783
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,12.333260297775269,0.9063220024108887,True,refined_indep_facts,arrows_mean,0.023142099380493164,0.009598970413208008,1,"frozenset({(3, 0)})",0.5220709283126783
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,original,original,0.5800032615661621,0.008225679397583008,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",20.812641335541787
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,original,refined_indep_facts,0.5800032615661621,0.005448341369628906,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",2.3743817339102806
5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,9.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,original,arrows_sum,0.5800032615661621,0.003404378890991211,5,"frozenset({(0, 4), (2, 0), (3, 0), (1, 0), (1, 3)})",2.5404843255866596
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,original,arrows_mean,0.5800032615661621,0.0034737586975097656,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",0.509862498064318
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,refined_indep_facts,original,0.022977590560913086,0.022882461547851562,1,"frozenset({(4, 0)})",-2.1599225419805697
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,refined_indep_facts,refined_indep_facts,0.022977590560913086,0.015667200088500977,1,"frozenset({(3, 0)})",4.5037337312527885
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,refined_indep_facts,arrows_sum,0.022977590560913086,0.009479999542236328,1,"frozenset({(2, 0)})",0.5197481088788807
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,4125,5,12.333260297775269,0.9132750034332275,True,refined_indep_facts,arrows_mean,0.022977590560913086,0.009525775909423828,1,"frozenset({(2, 0)})",0.5197481088788807
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,original,original,0.6717147827148438,0.024518251419067383,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",21.142866668430276
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,original,refined_indep_facts,0.6717147827148438,0.016685962677001953,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.5675556008366454
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,original,arrows_sum,0.6717147827148438,0.00944972038269043,6,"frozenset({(4, 0), (3, 1), (2, 0), (3, 0), (1, 0), (4, 1)})",3.1290106131487874
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,original,arrows_mean,0.6717147827148438,0.00946187973022461,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5320438490852974
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,refined_indep_facts,original,0.02307295799255371,0.023184537887573242,1,"frozenset({(4, 0)})",-1.4763247514625208
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,refined_indep_facts,refined_indep_facts,0.02307295799255371,0.016913175582885742,1,"frozenset({(3, 0)})",4.833575478343147
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,refined_indep_facts,arrows_sum,0.02307295799255371,0.010094165802001953,1,"frozenset({(4, 0)})",0.5320455489951552
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3094,5,12.333260297775269,0.9163022041320801,True,refined_indep_facts,arrows_mean,0.02307295799255371,0.009319067001342773,1,"frozenset({(4, 0)})",0.5320455489951552
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,original,original,0.3886909484863281,0.032799720764160156,3,"frozenset({(1, 0), (4, 0), (3, 0)})",12.20330404455151
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,original,refined_indep_facts,0.3886909484863281,0.02817368507385254,3,"frozenset({(1, 0), (4, 0), (3, 0)})",2.761816496605017
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,13.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,original,arrows_sum,0.3886909484863281,0.016286373138427734,6,"frozenset({(4, 0), (4, 3), (2, 0), (3, 0), (2, 3), (1, 0)})",3.0072051900943926
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,original,arrows_mean,0.3886909484863281,0.016565322875976562,3,"frozenset({(1, 0), (4, 0), (3, 0)})",0.5020845445098164
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,refined_indep_facts,original,0.022261857986450195,0.013488054275512695,1,"frozenset({(4, 0)})",4.0100285732695715
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,refined_indep_facts,refined_indep_facts,0.022261857986450195,0.012230873107910156,1,"frozenset({(3, 0)})",3.90647749971558
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,refined_indep_facts,arrows_sum,0.022261857986450195,0.007512807846069336,1,"frozenset({(3, 0)})",0.5021228628852474
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,12.333260297775269,0.9090254306793213,True,refined_indep_facts,arrows_mean,0.022261857986450195,0.007296323776245117,1,"frozenset({(3, 0)})",0.5021228628852474
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,original,original,0.026417016983032227,0.0033316612243652344,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.66853626925557
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,original,refined_indep_facts,0.026417016983032227,0.001988649368286133,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0927405553249097
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,original,arrows_sum,0.026417016983032227,0.0011401176452636719,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999982983660607
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,original,arrows_mean,0.026417016983032227,0.001135110855102539,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999995745915152
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,refined_indep_facts,original,0.022993087768554688,0.0963890552520752,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.66853626925557
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,refined_indep_facts,refined_indep_facts,0.022993087768554688,0.05931258201599121,2,"frozenset({(0, 3), (2, 0)})",2.0927405553249097
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,refined_indep_facts,arrows_sum,0.022993087768554688,0.03895092010498047,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999982983660607
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,earthquake,7816,5,12.815904378890991,0.9323720932006836,True,refined_indep_facts,arrows_mean,0.022993087768554688,0.03834414482116699,1,"frozenset({(4, 0)})",0.5162023677160525
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,original,original,0.02856755256652832,0.0035021305084228516,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",40.2612220336076
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,original,refined_indep_facts,0.02856755256652832,0.0017566680908203125,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.4987547565764796
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,original,arrows_sum,0.02856755256652832,0.0011332035064697266,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.500013013717404
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,original,arrows_mean,0.02856755256652832,0.0011186599731445312,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.5000026027434809
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,refined_indep_facts,original,0.02679753303527832,0.286865234375,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",40.2612220336076
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,refined_indep_facts,refined_indep_facts,0.02679753303527832,0.1666715145111084,2,"frozenset({(0, 1), (3, 0)})",2.4987547565764796
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,refined_indep_facts,arrows_sum,0.02679753303527832,0.10301780700683594,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.500013013717404
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,3578,5,12.815904378890991,0.9251728057861328,True,refined_indep_facts,arrows_mean,0.02679753303527832,0.10559940338134766,1,"frozenset({(1, 0)})",0.5000241517447824
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,original,original,0.03139328956604004,0.007161617279052734,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",40.27534488379159
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,original,refined_indep_facts,0.03139328956604004,0.00372314453125,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.6377495928029657
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,original,arrows_sum,0.03139328956604004,0.0022735595703125,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.9999999999999996
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,original,arrows_mean,0.03139328956604004,0.002371549606323242,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.49999999999999994
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,refined_indep_facts,original,0.04333853721618652,0.6497790813446045,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",40.27534488379159
4,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,5.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,refined_indep_facts,refined_indep_facts,0.04333853721618652,0.3801405429840088,4,"frozenset({(2, 4), (2, 0), (1, 4), (0, 4)})",2.6377495928029657
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,refined_indep_facts,arrows_sum,0.04333853721618652,0.2296295166015625,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.9999999999999996
4,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,5.0,earthquake,2656,5,12.815904378890991,0.9207711219787598,True,refined_indep_facts,arrows_mean,0.04333853721618652,0.22839927673339844,4,"frozenset({(2, 4), (2, 0), (1, 4), (0, 4)})",0.5
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,original,original,0.02651810646057129,0.0037500858306884766,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.213517521146194
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,original,refined_indep_facts,0.02651810646057129,0.0018510818481445312,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9473342937738913
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,original,arrows_sum,0.02651810646057129,0.0011639595031738281,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.000000142226908
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,original,arrows_mean,0.02651810646057129,0.0011591911315917969,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.500000035556727
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,refined_indep_facts,original,0.02407217025756836,0.09844040870666504,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.213517521146194
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,refined_indep_facts,refined_indep_facts,0.02407217025756836,0.05924844741821289,2,"frozenset({(0, 3), (2, 0)})",1.9473342937738913
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,refined_indep_facts,arrows_sum,0.02407217025756836,0.0390324592590332,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.000000142226908
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,2688,5,12.815904378890991,0.9288623332977295,True,refined_indep_facts,arrows_mean,0.02407217025756836,0.03837418556213379,1,"frozenset({(1, 0)})",0.511883524698022
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,original,original,0.3096590042114258,0.010956287384033203,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",37.90096516851544
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,original,refined_indep_facts,0.3096590042114258,0.006882905960083008,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.1680524938449794
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,original,arrows_sum,0.3096590042114258,0.004362821578979492,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",3.000000076657776
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,original,arrows_mean,0.3096590042114258,0.004401445388793945,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.5000043383119159
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,refined_indep_facts,original,0.02715444564819336,0.26462602615356445,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.17045742530743
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,refined_indep_facts,refined_indep_facts,0.02715444564819336,0.15870285034179688,2,"frozenset({(0, 1), (3, 0)})",2.467752945223669
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,11.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,refined_indep_facts,arrows_sum,0.02715444564819336,0.09795689582824707,4,"frozenset({(0, 2), (0, 4), (1, 4), (3, 0)})",2.0000232817330303
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,2494,5,12.815904378890991,0.930431604385376,True,refined_indep_facts,arrows_mean,0.02715444564819336,0.09787774085998535,1,"frozenset({(1, 0)})",0.5000325708985585
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,original,original,0.028716087341308594,0.003584623336791992,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",39.83665727835877
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,original,refined_indep_facts,0.028716087341308594,0.001990795135498047,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",2.376036602475403
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,original,arrows_sum,0.028716087341308594,0.0012238025665283203,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",2.499980311949524
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,original,arrows_mean,0.028716087341308594,0.0011937618255615234,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",0.4999960623899048
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,refined_indep_facts,original,0.02714371681213379,0.2802717685699463,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",39.83665727835877
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,3.0,4.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,refined_indep_facts,refined_indep_facts,0.02714371681213379,0.16401290893554688,3,"frozenset({(1, 0), (1, 3), (0, 4)})",2.376036602475403
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,refined_indep_facts,arrows_sum,0.02714371681213379,0.10425829887390137,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 0), (1, 3)})",2.499980311949524
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,earthquake,183,5,12.815904378890991,0.8975880146026611,True,refined_indep_facts,arrows_mean,0.02714371681213379,0.10422348976135254,1,"frozenset({(4, 0)})",0.502537661066008
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,original,original,0.025303125381469727,0.003299236297607422,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.78436430387947
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,original,refined_indep_facts,0.025303125381469727,0.0017547607421875,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.141874891339391
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,original,arrows_sum,0.025303125381469727,0.0011014938354492188,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999986814396378
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,original,arrows_mean,0.025303125381469727,0.0011425018310546875,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.49999967035990944
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,refined_indep_facts,original,0.023175716400146484,0.0963754653930664,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.78436430387947
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,refined_indep_facts,refined_indep_facts,0.023175716400146484,0.05898737907409668,2,"frozenset({(0, 3), (2, 0)})",2.141874891339391
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,7977,5,12.815904378890991,0.9253873825073242,True,refined_indep_facts,arrows_sum,0.023175716400146484,0.03919577598571777,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999986814396378
