nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,6.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,3,5,0.02490854263305664,0.13209986686706543,True,v2,original_ranking,4,"[(2, 0), (4, 2), (1, 2), (3, 2)]",0,0.059496164321899414,4.08233509353893
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,3,5,0.02490854263305664,0.13553738594055176,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,0.026974201202392578,9.456230753328583
2,1.0,0.0,0.4,0.0,0.0,,6.0,16.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,3,5,0.02490854263305664,0.1318662166595459,True,v2,original_ranking,2,"[(4, 0), (3, 4)]",0,0.0433964729309082,-2.187693182375628
5,1.0,0.0,1.0,0.0,0.0,,10.0,18.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,3,5,0.02490854263305664,0.12865757942199707,True,v2,original_ranking,5,"[(3, 2), (1, 2), (0, 2), (3, 4), (0, 4)]",0,0.06745219230651855,0.41516490093622815
2,1.0,0.0,0.4,0.0,0.0,,5.0,18.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,3,5,0.02490854263305664,0.13483071327209473,True,v2,original_ranking,2,"[(1, 4), (2, 4)]",0,0.04212021827697754,2.9123768401353534
0,0.0,0.0,0.0,,0.0,,5.0,13.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,3,5,0.02490854263305664,0.1347513198852539,True,v2,original_ranking,0,[],0,0.03796982765197754,-6.629236778019733
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,7.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,3,5,0.02490854263305664,0.12702155113220215,False,v2,original_ranking,1,"[(3, 2)]",0,0.04193544387817383,-6.22595150242344
1,1.0,0.0,0.2,0.0,0.0,,5.0,12.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,3,5,0.02490854263305664,0.13803458213806152,True,v2,original_ranking,1,"[(1, 4)]",0,0.04128217697143555,-1.4527030295637537
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,12.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,3,5,0.02490854263305664,0.12212753295898438,True,v2,original_ranking,4,"[(4, 2), (0, 2), (1, 2), (4, 3)]",0,0.0720818042755127,2.0173250315447726
5,1.0,0.0,1.0,0.0,0.0,,10.0,11.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,3,5,0.02490854263305664,0.12888574600219727,True,v2,original_ranking,5,"[(2, 4), (1, 4), (4, 0), (2, 0), (3, 0)]",0,0.06854987144470215,1.0362323668293048
2,1.0,0.0,0.4,0.0,0.0,,6.0,14.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,3,5,0.02490854263305664,0.12936043739318848,True,v2,original_ranking,2,"[(0, 4), (2, 3)]",0,0.0619351863861084,-2.7662687492724194
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,9.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,3,5,0.02490854263305664,0.13762378692626953,True,v2,original_ranking,5,"[(4, 2), (1, 2), (3, 2), (0, 2), (3, 4)]",0,0.06277298927307129,20.67999747076786
5,1.0,0.0,1.0,0.0,0.0,,9.0,10.0,random_graphs_n5_e5,150,5,5,3,3,0,2,3,5,0.02490854263305664,0.1311016082763672,True,v2,original_ranking,5,"[(3, 4), (0, 4), (3, 2), (0, 2), (3, 1)]",0,0.04592108726501465,8.50362906546394
1,1.0,0.0,0.2,0.0,0.0,,6.0,14.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,3,5,0.02490854263305664,0.1293332576751709,False,v2,original_ranking,1,"[(4, 3)]",0,0.04134821891784668,-8.689709577918444
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,10.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,3,5,0.02490854263305664,0.12825918197631836,True,v2,original_ranking,4,"[(2, 1), (4, 1), (0, 1), (3, 4)]",0,0.06252336502075195,-4.780385601011337
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,14.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,3,5,0.02490854263305664,0.13274335861206055,True,v2,original_ranking,4,"[(1, 3), (2, 0), (1, 0), (0, 3)]",0,0.05628514289855957,3.414036012765978
5,0.8,0.2,0.8,0.2,0.2,0.2,7.0,18.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,3,5,0.02490854263305664,0.1358656883239746,True,v2,original_ranking,5,"[(2, 3), (4, 3), (2, 1), (4, 1), (2, 0)]",0,0.0554041862487793,11.610387245105839
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,12.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,3,5,0.02490854263305664,0.12569808959960938,True,v2,original_ranking,4,"[(2, 3), (1, 3), (0, 3), (4, 2)]",0,0.06963944435119629,8.108143411050214
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,12.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,3,5,0.02490854263305664,0.13555002212524414,True,v2,original_ranking,3,"[(4, 1), (2, 1), (3, 1)]",0,0.051584720611572266,12.27193586611258
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,14.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,3,5,0.02490854263305664,0.1308302879333496,True,v2,original_ranking,4,"[(1, 3), (1, 2), (4, 2), (1, 0)]",0,0.04917287826538086,13.586162567127275
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,8.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,3,5,0.02490854263305664,0.1337878704071045,True,v2,original_ranking,1,"[(2, 3)]",0,0.04033160209655762,4.809888657205981
1,1.0,0.0,0.2,0.0,0.0,,5.0,14.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,3,5,0.02490854263305664,0.13069772720336914,True,v2,original_ranking,1,"[(3, 1)]",0,0.05403017997741699,0.3183993732667393
1,1.0,0.0,0.2,0.0,0.0,,5.0,9.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,3,5,0.02490854263305664,0.12271976470947266,False,v2,original_ranking,1,"[(4, 2)]",0,0.041517019271850586,-5.577572064583076
5,0.8,0.2,0.8,0.2,0.2,0.2,7.0,10.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,3,5,0.02490854263305664,0.13508152961730957,True,v2,original_ranking,5,"[(4, 0), (2, 0), (3, 2), (1, 2), (4, 2)]",0,0.05572175979614258,6.364757246604461
0,0.0,0.0,0.0,,0.0,,5.0,9.0,random_graphs_n5_e5,606,5,5,3,3,0,2,3,5,0.02490854263305664,0.13308000564575195,False,v2,original_ranking,0,[],0,0.034468650817871094,-0.21252871032453446
0,0.0,0.0,0.0,,0.0,,5.0,14.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,3,5,0.02490854263305664,0.12995219230651855,True,v2,original_ranking,0,[],0,0.041069746017456055,-8.729276823795264
0,0.0,0.0,0.0,,0.0,,5.0,15.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,3,5,0.02490854263305664,0.13527345657348633,False,v2,original_ranking,0,[],0,0.037575483322143555,-7.193566845564901
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,6.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,3,5,0.02490854263305664,0.13505125045776367,False,v2,original_ranking,1,"[(0, 3)]",0,0.0354914665222168,-0.26586677056694674
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,11.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,3,5,0.02490854263305664,0.13184285163879395,True,v2,original_ranking,4,"[(3, 4), (1, 4), (2, 4), (0, 2)]",0,0.07080769538879395,3.332678074178802
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,14.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,3,5,0.02490854263305664,0.13355517387390137,True,v2,original_ranking,4,"[(0, 3), (2, 3), (0, 1), (2, 1)]",0,0.05357837677001953,10.624198364128523
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,5.0,random_graphs_n5_e5,304,5,5,3,3,0,2,3,5,0.02490854263305664,0.13298845291137695,True,v2,original_ranking,4,"[(3, 4), (2, 4), (3, 0), (2, 0)]",0,0.07158279418945312,-0.5393068072138743
2,1.0,0.0,0.4,0.0,0.0,,5.0,19.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,3,5,0.02490854263305664,0.13459396362304688,True,v2,original_ranking,2,"[(0, 3), (4, 3)]",0,0.052822113037109375,0.45920331695384586
3,1.0,0.0,0.6,0.0,0.0,,6.0,17.0,random_graphs_n5_e5,359,5,5,3,3,0,2,3,5,0.02490854263305664,0.13602399826049805,True,v2,original_ranking,3,"[(2, 4), (3, 4), (4, 1)]",0,0.05280184745788574,2.4990295697692684
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,15.0,random_graphs_n5_e5,9096,5,5,3,3,0,2,3,5,0.02490854263305664,0.12388038635253906,True,v2,original_ranking,5,"[(3, 4), (2, 4), (2, 1), (0, 1), (4, 1)]",0,0.07254385948181152,12.709317646265708
0,0.0,0.0,0.0,,0.0,,5.0,14.0,random_graphs_n5_e5,3533,5,5,3,3,0,2,3,5,0.02490854263305664,0.13534927368164062,False,v2,original_ranking,0,[],0,0.03468179702758789,-4.321855623269524
5,0.8,0.2,0.8,0.2,0.2,0.2,7.0,8.0,random_graphs_n5_e5,4125,5,5,3,3,0,2,3,5,0.02490854263305664,0.13436508178710938,True,v2,original_ranking,5,"[(3, 1), (0, 1), (3, 2), (0, 2), (4, 0)]",0,0.07729220390319824,18.14771135536228
1,0.0,0.2,0.0,1.0,0.2,0.3333,4.0,7.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,3,5,0.02490854263305664,0.12334394454956055,False,v2,original_ranking,1,"[(4, 3)]",0,0.041544437408447266,-6.3633929380122005
3,0.6667,0.2,0.4,0.3333,0.2,0.25,6.0,10.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,3,5,0.02490854263305664,0.12766528129577637,True,v2,original_ranking,3,"[(2, 4), (0, 4), (1, 4)]",0,0.05531954765319824,-3.0286787167223697
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,3.0,random_graphs_n5_e5,7816,5,5,3,3,0,2,3,10,0.15919947624206543,0.1360340118408203,True,v2,original_ranking,4,"[(4, 3), (1, 3), (2, 0), (3, 0)]",0,1.297360897064209,24.28857217842124
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,15.0,random_graphs_n5_e5,3578,5,5,3,3,0,2,3,10,0.15919947624206543,0.13495230674743652,True,v2,original_ranking,4,"[(3, 4), (1, 4), (1, 0), (3, 1)]",0,1.6961143016815186,14.115436005823874
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,10.0,random_graphs_n5_e5,2656,5,5,3,3,0,2,3,10,0.15919947624206543,0.13408660888671875,True,v2,original_ranking,6,"[(2, 0), (1, 4), (3, 0), (3, 2), (1, 2), (3, 1)]",0,1.482438087463379,11.867903465019767
7,0.7143,0.4,1.0,0.2857,0.4,0.3333,6.0,15.0,random_graphs_n5_e5,2688,5,5,3,3,0,2,3,10,0.15919947624206543,0.13550782203674316,True,v2,original_ranking,7,"[(1, 3), (0, 4), (3, 4), (0, 3), (1, 4), (0, 1), (1, 2)]",0,2.0005271434783936,23.415495128409436
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,7.0,random_graphs_n5_e5,2494,5,5,3,3,0,2,3,10,0.15919947624206543,0.13741421699523926,False,v2,original_ranking,2,"[(3, 2), (0, 1)]",0,0.7410058975219727,7.560714001001001
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,15.0,random_graphs_n5_e5,183,5,5,3,3,0,2,3,10,0.15919947624206543,0.12666606903076172,True,v2,original_ranking,5,"[(0, 3), (4, 0), (2, 0), (1, 4), (1, 2)]",0,1.395930290222168,37.98291609542777
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,5.0,random_graphs_n5_e5,7977,5,5,3,3,0,2,3,10,0.15919947624206543,0.12929940223693848,True,v2,original_ranking,3,"[(4, 0), (4, 1), (3, 4)]",0,1.032062292098999,17.822309039143747
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,13.0,random_graphs_n5_e5,3199,5,5,3,3,0,2,3,10,0.15919947624206543,0.13005757331848145,True,v2,original_ranking,5,"[(1, 4), (3, 0), (1, 0), (3, 1), (2, 3)]",0,1.607908010482788,17.740599295790123
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,8.0,random_graphs_n5_e5,316,5,5,3,3,0,2,3,10,0.15919947624206543,0.13248944282531738,True,v2,original_ranking,4,"[(2, 0), (1, 4), (1, 3), (3, 0)]",0,1.132361888885498,24.302591339270975
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,9.0,random_graphs_n5_e5,8266,5,5,3,3,0,2,3,10,0.15919947624206543,0.13627910614013672,True,v2,original_ranking,5,"[(2, 3), (1, 3), (0, 3), (1, 0), (2, 1)]",0,1.2504322528839111,13.78604992758827
5,0.8,0.2,0.8,0.2,0.2,0.2,7.0,9.0,random_graphs_n5_e5,1532,5,5,3,3,0,2,3,10,0.15919947624206543,0.13515353202819824,True,v2,original_ranking,5,"[(4, 1), (3, 1), (3, 4), (2, 4), (3, 2)]",0,1.4965543746948242,8.999431263029848
3,1.0,0.0,0.6,0.0,0.0,,5.0,19.0,random_graphs_n5_e5,1009,5,5,3,3,0,2,3,10,0.15919947624206543,0.13610553741455078,False,v2,original_ranking,3,"[(2, 1), (4, 1), (0, 3)]",0,0.9146640300750732,9.205453733698498
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,9.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,3,10,0.15919947624206543,0.1311321258544922,True,v2,original_ranking,5,"[(3, 2), (1, 0), (4, 0), (1, 4), (4, 3)]",0,1.9884300231933594,16.837187993024
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,3,10,0.15919947624206543,0.13575339317321777,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,0.6693294048309326,9.456230753328583
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,13.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,3,10,0.15919947624206543,0.131500244140625,True,v2,original_ranking,4,"[(1, 4), (3, 2), (3, 1), (2, 1)]",0,1.4683735370635986,8.610879713329012
5,0.4,0.6,0.4,0.6,0.6,0.6,3.0,12.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,3,10,0.15919947624206543,0.12846946716308594,True,v2,original_ranking,5,"[(1, 2), (2, 4), (1, 4), (3, 0), (1, 3)]",0,1.731485366821289,24.506759347680408
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,11.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,3,10,0.15919947624206543,0.13487029075622559,True,v2,original_ranking,5,"[(1, 4), (2, 4), (0, 3), (1, 3), (1, 2)]",0,1.457632303237915,11.595520404249196
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,9.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,3,10,0.15919947624206543,0.13431096076965332,True,v2,original_ranking,4,"[(4, 2), (2, 3), (4, 3), (1, 4)]",0,1.2582802772521973,12.615219008830016
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,12.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,3,10,0.15919947624206543,0.1268160343170166,False,v2,original_ranking,4,"[(3, 1), (2, 3), (2, 0), (1, 0)]",0,0.8098115921020508,19.771677920625425
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,3,10,0.15919947624206543,0.13103079795837402,True,v2,original_ranking,5,"[(1, 4), (3, 0), (1, 0), (2, 0), (3, 2)]",0,1.5064263343811035,13.903715555887542
5,0.2,0.8,0.2,0.8,0.8,0.8,2.0,2.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,3,10,0.15919947624206543,0.12140154838562012,True,v2,original_ranking,5,"[(1, 2), (4, 0), (3, 4), (3, 0), (1, 4)]",0,1.4009225368499756,29.780827274905825
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,9.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,3,10,0.15919947624206543,0.12842440605163574,True,v2,original_ranking,6,"[(2, 0), (3, 0), (1, 0), (3, 4), (3, 1), (2, 3)]",0,1.7591135501861572,27.141046610312237
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,8.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,3,10,0.15919947624206543,0.12885451316833496,True,v2,original_ranking,3,"[(1, 3), (2, 0), (1, 2)]",0,1.5927419662475586,14.570806188071641
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,8.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,3,10,0.15919947624206543,0.13688015937805176,True,v2,original_ranking,6,"[(4, 2), (1, 2), (3, 2), (0, 2), (3, 4), (1, 4)]",0,2.201030969619751,22.68309693359413
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,14.0,random_graphs_n5_e5,150,5,5,3,3,0,2,3,10,0.15919947624206543,0.12958455085754395,True,v2,original_ranking,4,"[(0, 4), (3, 2), (0, 1), (2, 4)]",0,1.2025706768035889,16.214763671093746
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,9.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,3,10,0.15919947624206543,0.12870240211486816,False,v2,original_ranking,3,"[(2, 3), (4, 1), (2, 4)]",0,1.0676813125610352,15.92324828335156
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,13.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,3,10,0.15919947624206543,0.1286306381225586,True,v2,original_ranking,5,"[(4, 1), (0, 4), (2, 4), (3, 0), (2, 3)]",0,1.6547114849090576,18.085638167959818
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,15.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,3,10,0.15919947624206543,0.13332915306091309,True,v2,original_ranking,6,"[(2, 3), (1, 3), (2, 0), (4, 0), (4, 3), (1, 4)]",0,1.9327785968780518,20.225567120338347
7,0.8571,0.2,1.2,0.1429,0.2,0.1667,7.0,18.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,3,10,0.15919947624206543,0.13518452644348145,True,v2,original_ranking,7,"[(2, 3), (4, 3), (4, 1), (3, 0), (4, 0), (3, 1), (2, 4)]",0,2.000941038131714,15.79495245941153
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,3,10,0.15919947624206543,0.1250171661376953,True,v2,original_ranking,5,"[(0, 3), (4, 2), (2, 1), (2, 0), (1, 0)]",0,1.9274814128875732,36.9270910475734
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,15.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,3,10,0.15919947624206543,0.13502216339111328,True,v2,original_ranking,4,"[(4, 1), (2, 1), (2, 3), (0, 3)]",0,1.8225538730621338,16.593581576391177
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,14.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,3,10,0.15919947624206543,0.12996530532836914,True,v2,original_ranking,4,"[(1, 2), (4, 2), (1, 0), (0, 3)]",0,1.3170404434204102,15.839095991057189
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,15.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,3,10,0.15919947624206543,0.1331164836883545,True,v2,original_ranking,3,"[(2, 3), (0, 4), (1, 0)]",0,1.4298148155212402,11.151244835655499
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,17.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,3,10,0.15919947624206543,0.13031935691833496,True,v2,original_ranking,3,"[(3, 1), (4, 0), (2, 4)]",0,1.4382002353668213,13.31839937326674
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,11.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,3,10,0.15919947624206543,0.12221169471740723,False,v2,original_ranking,4,"[(4, 0), (2, 4), (2, 0), (1, 4)]",0,0.8207371234893799,18.641437059607913
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,9.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,3,10,0.15919947624206543,0.13468623161315918,True,v2,original_ranking,5,"[(4, 0), (2, 0), (4, 2), (4, 3), (1, 3)]",0,1.95668625831604,14.711326675134309
3,1.0,0.0,0.6,0.0,0.0,,5.0,14.0,random_graphs_n5_e5,606,5,5,3,3,0,2,3,10,0.15919947624206543,0.13227224349975586,False,v2,original_ranking,3,"[(4, 1), (2, 3), (3, 1)]",0,0.8935823440551758,12.475392728550357
4,1.0,0.0,0.8,0.0,0.0,,6.0,19.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,3,10,0.15919947624206543,0.12896275520324707,True,v2,original_ranking,4,"[(3, 0), (2, 0), (4, 2), (3, 4)]",0,1.0883913040161133,13.705779736313708
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,16.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,3,10,0.15919947624206543,0.13463521003723145,False,v2,original_ranking,4,"[(1, 0), (4, 1), (2, 4), (2, 1)]",0,1.327742099761963,15.855271684118199
4,0.25,0.6,0.2,0.75,0.6,0.6667,3.0,3.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,3,10,0.15919947624206543,0.13388895988464355,False,v2,original_ranking,4,"[(0, 3), (4, 3), (4, 1), (3, 1)]",0,0.9307386875152588,14.332075841251568
6,0.3333,0.8,0.4,0.6667,0.8,0.7273,2.0,4.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,3,10,0.15919947624206543,0.13078665733337402,True,v2,original_ranking,6,"[(2, 4), (3, 2), (1, 2), (3, 0), (1, 0), (3, 1)]",0,2.5937306880950928,38.05942284314342
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,6.0,14.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,3,10,0.15919947624206543,0.13288021087646484,True,v2,original_ranking,6,"[(0, 3), (2, 3), (2, 1), (4, 1), (0, 2), (3, 1)]",0,1.8847882747650146,17.861198309934764
6,0.5,0.6,0.6,0.5,0.6,0.5455,4.0,5.0,random_graphs_n5_e5,304,5,5,3,3,0,2,3,10,0.15919947624206543,0.1326460838317871,True,v2,original_ranking,6,"[(3, 4), (2, 4), (2, 0), (1, 4), (1, 0), (2, 1)]",0,2.606466054916382,27.749548712128576
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,14.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,3,10,0.15919947624206543,0.133589506149292,True,v2,original_ranking,5,"[(0, 3), (4, 3), (0, 4), (1, 2), (3, 2)]",0,1.579369306564331,20.599441132652334
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,11.0,random_graphs_n5_e5,359,5,5,3,3,0,2,3,10,0.15919947624206543,0.13513803482055664,True,v2,original_ranking,5,"[(2, 4), (4, 1), (1, 3), (4, 0), (3, 0)]",0,1.7371296882629395,17.396988798735805
7,0.5714,0.6,0.8,0.4286,0.6,0.5,4.0,15.0,random_graphs_n5_e5,9096,5,5,3,3,0,2,3,10,0.15919947624206543,0.12233567237854004,True,v2,original_ranking,7,"[(3, 4), (2, 4), (4, 1), (4, 0), (3, 1), (3, 0), (2, 0)]",0,1.8337898254394531,30.590237860065812
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,9.0,random_graphs_n5_e5,3533,5,5,3,3,0,2,3,10,0.15919947624206543,0.13551855087280273,False,v2,original_ranking,3,"[(0, 4), (1, 4), (2, 1)]",0,1.1933658123016357,14.722237355724882
8,0.625,0.6,1.0,0.375,0.6,0.4615,5.0,6.0,random_graphs_n5_e5,4125,5,5,3,3,0,2,3,10,0.15919947624206543,0.13452720642089844,True,v2,original_ranking,8,"[(3, 1), (0, 1), (0, 2), (4, 0), (3, 0), (4, 2), (4, 1), (2, 1)]",0,2.714043617248535,28.0462028238274
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,3,10,0.15919947624206543,0.12329530715942383,False,v2,original_ranking,5,"[(4, 2), (4, 0), (3, 4), (3, 2), (3, 0)]",0,1.096369743347168,19.718605683701345
6,0.3333,0.8,0.4,0.6667,0.8,0.7273,3.0,5.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,3,10,0.15919947624206543,0.12590336799621582,True,v2,original_ranking,6,"[(1, 4), (3, 1), (0, 1), (3, 0), (2, 3), (2, 0)]",0,1.5111613273620605,14.62837402628526
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,7816,5,5,3,3,0,2,3,15,0.025055885314941406,0.13399553298950195,True,v2,original_ranking,5,"[(4, 3), (1, 3), (2, 0), (3, 0), (1, 4)]",0,11.847575902938843,26.215753972701883
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,11.0,random_graphs_n5_e5,3578,5,5,3,3,0,2,3,15,0.025055885314941406,0.13423395156860352,True,v2,original_ranking,3,"[(1, 0), (3, 1), (4, 1)]",0,10.388330698013306,15.829041424326658
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,2656,5,5,3,3,0,2,3,15,0.025055885314941406,0.1332409381866455,True,v2,original_ranking,4,"[(1, 4), (2, 1), (2, 3), (0, 3)]",0,7.965487480163574,20.31441321898726
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,18.0,random_graphs_n5_e5,2688,5,5,3,3,0,2,3,15,0.025055885314941406,0.13431978225708008,True,v2,original_ranking,5,"[(0, 4), (3, 4), (0, 3), (1, 2), (4, 1)]",0,10.597745418548584,28.796285616595593
2,1.0,0.0,0.4,0.0,0.0,,5.0,17.0,random_graphs_n5_e5,2494,5,5,3,3,0,2,3,15,0.025055885314941406,0.13689875602722168,False,v2,original_ranking,2,"[(1, 0), (2, 3)]",0,4.147824287414551,7.560714001001001
5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n5_e5,183,5,5,3,3,0,2,3,15,0.025055885314941406,0.1254746913909912,True,v2,original_ranking,5,"[(0, 3), (4, 1), (2, 1), (0, 4), (0, 2)]",0,15.016173601150513,38.149860642589886
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,17.0,random_graphs_n5_e5,7977,5,5,3,3,0,2,3,15,0.025055885314941406,0.12925410270690918,True,v2,original_ranking,4,"[(4, 3), (4, 1), (1, 3), (0, 4)]",0,8.234925985336304,19.07210800479239
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,3199,5,5,3,3,0,2,3,15,0.025055885314941406,0.12987780570983887,True,v2,original_ranking,5,"[(1, 4), (2, 3), (1, 3), (1, 2), (0, 3)]",0,12.853851079940796,27.782718073227333
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,10.0,random_graphs_n5_e5,316,5,5,3,3,0,2,3,15,0.025055885314941406,0.13074445724487305,True,v2,original_ranking,4,"[(2, 0), (1, 3), (3, 0), (4, 1)]",0,9.246899843215942,24.302591339270975
