nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.2,0.6,0.0,0.0,,7.0,7.0,13.0,random_graphs_n5_e5,5864,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1239421367645263,True,v2,original_ranking,4,"[(2, 3), (0, 1), (1, 4), (1, 2)]",0,0.089226484298706,2.635261534705564
5,0.8,0.2,0.8,0.2,0.2,0.2,9.0,6.0,11.0,random_graphs_n5_e5,606,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1217741966247558,True,v2,original_ranking,5,"[(0, 3), (0, 1), (1, 2), (2, 4), (3, 4)]",0,0.1059002876281738,11.209934033345206
4,1.0,0.0,0.8,0.0,0.0,,9.0,8.0,10.0,random_graphs_n5_e5,1933,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1201591491699218,True,v2,original_ranking,4,"[(1, 4), (1, 3), (1, 2), (0, 3)]",0,0.0799446105957031,8.971432158377937
5,1.0,0.0,1.0,0.0,0.0,,10.0,8.0,15.0,random_graphs_n5_e5,6071,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1202740669250488,True,v2,original_ranking,5,"[(2, 3), (1, 3), (1, 2), (3, 4), (0, 4)]",0,0.0698065757751464,3.073076437369321
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,13.0,14.0,random_graphs_n5_e5,5504,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1238043308258056,True,v2,original_ranking,5,"[(2, 3), (0, 2), (1, 2), (0, 4), (3, 4)]",0,0.0691301822662353,4.251586790011207
6,0.6667,0.4,0.8,0.1667,0.2,0.1818,7.0,6.0,16.0,random_graphs_n5_e5,5163,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1299414634704589,True,v2,original_ranking,6,"[(3, 4), (1, 4), (1, 3), (0, 4), (4, 2), (3, 2)]",0,0.1326184272766113,21.83108655009137
4,1.0,0.0,0.8,0.0,0.0,,9.0,6.0,13.0,random_graphs_n5_e5,2406,5,5,4,4,-1,3,1,6,0.0216321945190429,0.136070966720581,True,v2,original_ranking,4,"[(0, 4), (1, 2), (2, 4), (0, 2)]",0,0.1235055923461914,-13.352198456133127
5,0.8,0.2,0.8,0.2,0.2,0.2,9.0,5.0,12.0,random_graphs_n5_e5,304,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1189296245574951,True,v2,original_ranking,5,"[(0, 3), (1, 3), (2, 3), (2, 4), (3, 4)]",0,0.1118917465209961,2.2669279907907844
4,0.75,0.2,0.6,0.0,0.0,,7.0,11.0,17.0,random_graphs_n5_e5,3391,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1232147216796875,True,v2,original_ranking,4,"[(0, 1), (1, 4), (0, 2), (1, 3)]",0,0.1005916595458984,7.5173702230548125
5,1.0,0.0,1.0,0.0,0.0,,10.0,7.0,16.0,random_graphs_n5_e5,359,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1326532363891601,True,v2,original_ranking,5,"[(1, 3), (0, 2), (2, 3), (1, 4), (1, 2)]",0,0.1047925949096679,4.751616358097955
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,9.0,10.0,random_graphs_n5_e5,9096,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1329855918884277,True,v2,original_ranking,4,"[(1, 2), (2, 3), (0, 1), (4, 1)]",0,0.1025800704956054,13.1923427439381
4,0.75,0.2,0.6,0.25,0.2,0.2222,8.0,9.0,10.0,random_graphs_n5_e5,3533,5,5,4,4,-1,3,1,6,0.0216321945190429,0.124917984008789,True,v2,original_ranking,4,"[(0, 3), (3, 4), (1, 3), (2, 3)]",0,0.0658259391784668,5.266298329636904
2,1.0,0.0,0.4,0.0,0.0,,6.0,15.0,15.0,random_graphs_n5_e5,4125,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1282997131347656,True,v2,original_ranking,2,"[(0, 4), (2, 4)]",0,0.1265411376953125,-11.91165871045392
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,9.0,random_graphs_n5_e5,3094,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1147916316986084,True,v2,original_ranking,4,"[(1, 3), (1, 4), (1, 2), (0, 1)]",0,0.0805208683013916,12.697272218332303
3,0.6667,0.2,0.4,0.0,0.0,,6.0,13.0,18.0,random_graphs_n5_e5,6398,5,5,4,4,-1,3,1,6,0.0216321945190429,0.1234731674194336,True,v2,original_ranking,3,"[(0, 2), (0, 4), (0, 1)]",0,0.0788526535034179,2.5697502826914493
3,0.6667,0.2,0.4,0.3333,0.2,0.25,6.0,7.0,9.0,random_graphs_n5_e5,7816,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1188154220581054,True,v2,original_ranking,3,"[(0, 1), (1, 3), (1, 2)]",0,0.1928248405456543,3.622977676168592
3,0.3333,0.4,0.2,0.3333,0.2,0.25,5.0,8.0,13.0,random_graphs_n5_e5,3578,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1183669567108154,True,v2,original_ranking,3,"[(1, 4), (1, 3), (0, 3)]",0,0.4512896537780761,13.048153710903364
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,8.0,13.0,random_graphs_n5_e5,2656,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1230874061584472,True,v2,original_ranking,2,"[(1, 4), (1, 2)]",0,0.3208503723144531,7.604773771220592
5,0.6,0.4,0.6,0.2,0.2,0.2,6.0,12.0,17.0,random_graphs_n5_e5,2688,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1338624954223632,True,v2,original_ranking,5,"[(0, 1), (0, 2), (2, 4), (4, 3), (4, 1)]",0,0.4610710144042969,21.337326820331725
0,0.0,0.0,0.0,,0.0,,5.0,12.0,12.0,random_graphs_n5_e5,2494,5,5,4,4,-1,3,1,8,0.1628127098083496,0.129185676574707,True,v2,original_ranking,0,[],0,0.1655850410461425,3.560714001001001
7,0.5714,0.6,0.8,0.2857,0.4,0.3333,7.0,2.0,12.0,random_graphs_n5_e5,183,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1304795742034912,True,v2,original_ranking,7,"[(2, 4), (3, 4), (2, 3), (0, 1), (4, 1), (4, 0), (3, 0)]",0,0.3840281963348388,23.0297404206112
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,11.0,16.0,random_graphs_n5_e5,7977,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1237797737121582,True,v2,original_ranking,4,"[(0, 1), (0, 3), (1, 4), (3, 4)]",0,0.2830832004547119,11.205052040517698
4,0.25,0.6,0.2,0.75,0.6,0.6667,5.0,4.0,8.0,random_graphs_n5_e5,3199,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1254043579101562,True,v2,original_ranking,4,"[(2, 4), (1, 4), (1, 2), (3, 2)]",0,0.4789986610412597,10.610828753260558
4,0.25,0.6,0.2,0.5,0.4,0.4444,5.0,2.0,13.0,random_graphs_n5_e5,316,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1299989223480224,True,v2,original_ranking,4,"[(1, 4), (0, 1), (1, 3), (0, 4)]",0,0.3991932868957519,14.137629192415208
4,0.75,0.2,0.6,0.25,0.2,0.2222,8.0,7.0,13.0,random_graphs_n5_e5,8266,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1235799789428711,True,v2,original_ranking,4,"[(0, 1), (0, 2), (1, 2), (2, 3)]",0,0.2815001010894775,8.78604992758827
6,0.6667,0.4,0.8,0.1667,0.2,0.1818,9.0,4.0,13.0,random_graphs_n5_e5,1532,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1241130828857421,True,v2,original_ranking,6,"[(1, 3), (1, 4), (0, 4), (0, 1), (1, 2), (4, 2)]",0,0.3830583095550537,16.742106763247158
3,0.3333,0.4,0.2,0.6667,0.4,0.5,5.0,8.0,14.0,random_graphs_n5_e5,1009,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1246912479400634,True,v2,original_ranking,3,"[(0, 2), (1, 4), (1, 2)]",0,0.3720757961273193,9.89415038236977
5,0.6,0.4,0.6,0.2,0.2,0.2,7.0,5.0,14.0,random_graphs_n5_e5,2250,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1264872550964355,True,v2,original_ranking,5,"[(0, 2), (1, 2), (2, 4), (0, 1), (4, 3)]",0,0.4271261692047119,11.598926766000137
3,0.3333,0.4,0.2,0.6667,0.4,0.5,6.0,7.0,12.0,random_graphs_n5_e5,4447,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1235184669494628,True,v2,original_ranking,3,"[(1, 3), (0, 1), (2, 3)]",0,0.1968064308166504,4.91518689647171
3,0.6667,0.2,0.4,0.0,0.0,,5.0,13.0,17.0,random_graphs_n5_e5,2415,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1265101432800293,True,v2,original_ranking,3,"[(3, 4), (1, 3), (2, 3)]",0,0.3266489505767822,6.05799057390081
5,0.4,0.6,0.4,0.2,0.2,0.2,4.0,3.0,16.0,random_graphs_n5_e5,3595,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1393835544586181,True,v2,original_ranking,5,"[(0, 4), (3, 4), (0, 3), (4, 2), (4, 1)]",0,0.4080376625061035,20.29906503477516
4,0.75,0.2,0.6,0.0,0.0,,7.0,8.0,14.0,random_graphs_n5_e5,4187,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1273050308227539,True,v2,original_ranking,4,"[(2, 3), (1, 2), (0, 2), (1, 4)]",0,0.3259074687957763,7.027937271940025
4,0.5,0.4,0.4,0.0,0.0,,5.0,13.0,19.0,random_graphs_n5_e5,4135,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1232805252075195,True,v2,original_ranking,4,"[(1, 2), (2, 4), (3, 4), (2, 3)]",0,0.3221640586853027,12.166459580270324
6,0.6667,0.4,0.8,0.0,0.0,,9.0,9.0,20.0,random_graphs_n5_e5,5174,5,5,4,4,-1,3,1,8,0.1628127098083496,0.130303144454956,True,v2,original_ranking,6,"[(0, 4), (2, 4), (1, 2), (0, 3), (0, 1), (4, 3)]",0,0.3491804599761963,18.33548927749863
3,0.0,0.6,0.0,0.6667,0.4,0.5,4.0,4.0,8.0,random_graphs_n5_e5,5303,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1183352470397949,True,v2,original_ranking,3,"[(2, 3), (1, 4), (0, 3)]",0,0.3866629600524902,14.301952838760508
4,0.25,0.6,0.2,0.75,0.6,0.6667,5.0,9.0,14.0,random_graphs_n5_e5,3942,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1266119480133056,True,v2,original_ranking,4,"[(1, 2), (4, 3), (4, 1), (4, 0)]",0,0.4164934158325195,19.89318451812529
5,0.6,0.4,0.6,0.4,0.4,0.4,6.0,5.0,18.0,random_graphs_n5_e5,2778,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1313080787658691,True,v2,original_ranking,5,"[(1, 4), (0, 4), (0, 3), (4, 3), (3, 2)]",0,0.3328661918640136,20.256535906729784
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,6.0,15.0,random_graphs_n5_e5,2804,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1219873428344726,True,v2,original_ranking,4,"[(3, 4), (0, 3), (1, 3), (1, 2)]",0,0.4547302722930908,9.460545964456376
5,0.6,0.4,0.6,0.2,0.2,0.2,8.0,4.0,15.0,random_graphs_n5_e5,2145,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1364336013793945,True,v2,original_ranking,5,"[(1, 4), (0, 1), (0, 4), (2, 4), (2, 3)]",0,0.4845900535583496,14.692508870955807
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,5.0,14.0,random_graphs_n5_e5,150,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1272554397583007,True,v2,original_ranking,4,"[(0, 4), (3, 4), (2, 3), (0, 1)]",0,0.3492815494537353,14.33484303427698
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,7.0,12.0,random_graphs_n5_e5,8823,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1232941150665283,True,v2,original_ranking,4,"[(3, 4), (1, 3), (1, 2), (2, 4)]",0,0.2900533676147461,10.859450007598026
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,13.0,13.0,random_graphs_n5_e5,4669,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1245567798614502,True,v2,original_ranking,4,"[(0, 4), (2, 3), (1, 4), (0, 3)]",0,0.4025979042053222,10.251571471895524
6,0.6667,0.4,0.8,0.0,0.0,,6.0,8.0,18.0,random_graphs_n5_e5,6131,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1325857639312744,True,v2,original_ranking,6,"[(1, 4), (2, 4), (1, 2), (2, 3), (0, 2), (4, 3)]",0,0.3898544311523437,16.217166356669836
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,8.0,7.0,17.0,random_graphs_n5_e5,2617,5,5,4,4,-1,3,1,8,0.1628127098083496,0.13173508644104,True,v2,original_ranking,6,"[(0, 3), (0, 2), (1, 4), (1, 2), (0, 1), (3, 4)]",0,0.4518072605133056,15.073944735138037
5,0.6,0.4,0.6,0.4,0.4,0.4,7.0,7.0,9.0,random_graphs_n5_e5,7166,5,5,4,4,-1,3,1,8,0.1628127098083496,0.131570816040039,True,v2,original_ranking,5,"[(0, 4), (1, 3), (2, 3), (3, 0), (2, 4)]",0,0.3565154075622558,20.593585508448992
4,1.0,0.0,0.8,0.0,0.0,,8.0,11.0,12.0,random_graphs_n5_e5,1428,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1250884532928466,True,v2,original_ranking,4,"[(0, 1), (2, 3), (0, 2), (1, 3)]",0,0.2810289859771728,7.572888516489481
5,0.4,0.6,0.4,0.4,0.4,0.4,4.0,3.0,12.0,random_graphs_n5_e5,8328,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1260285377502441,True,v2,original_ranking,5,"[(2, 3), (3, 4), (1, 2), (1, 3), (0, 3)]",0,0.3634583950042724,10.407713315264184
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,7.0,13.0,random_graphs_n5_e5,8289,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1196751594543457,True,v2,original_ranking,2,"[(2, 3), (1, 2)]",0,0.298581600189209,7.009655679806217
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,13.0,18.0,random_graphs_n5_e5,5978,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1186344623565673,True,v2,original_ranking,3,"[(0, 4), (2, 4), (1, 3)]",0,0.3957312107086181,12.118927607201462
4,0.5,0.4,0.4,0.5,0.4,0.4444,6.0,6.0,7.0,random_graphs_n5_e5,5511,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1148426532745361,True,v2,original_ranking,4,"[(1, 2), (2, 4), (1, 4), (0, 4)]",0,0.3055539131164551,11.259689226841738
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,7.0,15.0,random_graphs_n5_e5,5864,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1225948333740234,True,v2,original_ranking,4,"[(0, 1), (1, 2), (1, 3), (0, 4)]",0,0.3647944927215576,9.052382854308991
5,0.6,0.4,0.6,0.4,0.4,0.4,7.0,4.0,9.0,random_graphs_n5_e5,606,5,5,4,4,-1,3,1,8,0.1628127098083496,0.120654821395874,True,v2,original_ranking,5,"[(0, 1), (1, 2), (2, 4), (3, 4), (1, 3)]",0,0.4258575439453125,12.892892707236877
5,0.6,0.4,0.6,0.4,0.4,0.4,6.0,5.0,10.0,random_graphs_n5_e5,1933,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1189806461334228,True,v2,original_ranking,5,"[(0, 1), (1, 3), (1, 2), (3, 4), (2, 4)]",0,0.3096554279327392,9.428857993837818
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,11.0,16.0,random_graphs_n5_e5,6071,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1199934482574462,True,v2,original_ranking,4,"[(1, 2), (0, 4), (2, 4), (1, 4)]",0,0.2739989757537842,7.580091587533267
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,6.0,11.0,random_graphs_n5_e5,5504,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1236765384674072,True,v2,original_ranking,4,"[(2, 3), (0, 2), (1, 3), (1, 4)]",0,0.2766065597534179,7.921116574338423
4,0.25,0.6,0.2,0.25,0.2,0.2222,4.0,5.0,16.0,random_graphs_n5_e5,5163,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1289753913879394,True,v2,original_ranking,4,"[(1, 3), (3, 2), (3, 0), (2, 4)]",0,0.4086592197418213,27.59874448808436
5,0.6,0.4,0.6,0.4,0.4,0.4,7.0,5.0,7.0,random_graphs_n5_e5,2406,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1374123096466064,True,v2,original_ranking,5,"[(1, 2), (2, 4), (0, 2), (3, 4), (3, 2)]",0,0.5070724487304688,19.64780154386687
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,6.0,6.0,random_graphs_n5_e5,304,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1191556453704834,True,v2,original_ranking,5,"[(2, 4), (0, 2), (3, 4), (1, 2), (0, 4)]",0,0.4652023315429687,13.697936795795108
5,0.6,0.4,0.6,0.4,0.4,0.4,7.0,6.0,13.0,random_graphs_n5_e5,3391,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1229510307312011,True,v2,original_ranking,5,"[(0, 1), (0, 2), (1, 3), (3, 4), (1, 2)]",0,0.3993856906890869,14.257699304269105
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,8.0,10.0,15.0,random_graphs_n5_e5,359,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1299424171447754,True,v2,original_ranking,6,"[(0, 2), (2, 3), (1, 4), (1, 2), (0, 1), (4, 3)]",0,0.4209635257720947,11.751616333860458
6,0.5,0.6,0.6,0.0,0.0,,7.0,3.0,13.0,random_graphs_n5_e5,9096,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1302292346954345,True,v2,original_ranking,6,"[(3, 4), (2, 4), (2, 3), (4, 1), (4, 0), (3, 1)]",0,0.3709847927093506,21.6132003060025
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,10.0,15.0,random_graphs_n5_e5,3533,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1240878105163574,True,v2,original_ranking,4,"[(0, 2), (0, 1), (2, 4), (1, 4)]",0,0.2580235004425049,10.31181201015428
5,1.0,0.0,1.0,0.0,0.0,,7.0,19.0,19.0,random_graphs_n5_e5,4125,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1280364990234375,True,v2,original_ranking,5,"[(0, 4), (0, 3), (2, 4), (1, 4), (1, 3)]",0,0.5108687877655029,16.698524952192553
6,0.6667,0.4,0.8,0.0,0.0,,7.0,6.0,11.0,random_graphs_n5_e5,3094,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1149609088897705,True,v2,original_ranking,6,"[(1, 3), (1, 4), (1, 2), (0, 2), (2, 4), (2, 3)]",0,0.320265531539917,14.227355846490736
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,8.0,13.0,random_graphs_n5_e5,6398,5,5,4,4,-1,3,1,8,0.1628127098083496,0.1234190464019775,True,v2,original_ranking,2,"[(1, 4), (1, 2)]",0,0.3200523853302002,7.830502610433028
4,0.25,0.6,0.2,0.0,0.0,,5.0,2.0,17.0,random_graphs_n5_e5,7816,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1189594268798828,True,v2,original_ranking,4,"[(2, 3), (1, 4), (0, 3), (0, 2)]",0,0.7831296920776367,10.564420428296
3,0.0,0.6,0.0,0.6667,0.4,0.5,4.0,4.0,14.0,random_graphs_n5_e5,3578,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1197845935821533,True,v2,original_ranking,3,"[(1, 3), (0, 3), (1, 0)]",0,1.8777780532836916,16.524320795809256
5,0.4,0.6,0.4,0.6,0.6,0.6,3.0,9.0,15.0,random_graphs_n5_e5,2656,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1213507652282714,True,v2,original_ranking,5,"[(0, 2), (1, 4), (1, 2), (0, 3), (3, 2)]",0,1.295921802520752,13.660935689142022
4,0.25,0.6,0.2,0.25,0.2,0.2222,3.0,2.0,13.0,random_graphs_n5_e5,2688,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1385853290557861,True,v2,original_ranking,4,"[(2, 4), (4, 3), (4, 1), (4, 0)]",0,1.0867555141448977,25.012257133627276
2,0.0,0.4,0.0,0.5,0.2,0.2857,3.0,7.0,17.0,random_graphs_n5_e5,2494,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1314883232116699,True,v2,original_ranking,2,"[(2, 3), (0, 1)]",0,0.6951439380645752,7.560714001001001
7,0.4286,0.8,0.6,0.4286,0.6,0.5,5.0,3.0,16.0,random_graphs_n5_e5,183,5,5,4,4,-1,3,1,10,0.0222692489624023,0.130753755569458,True,v2,original_ranking,7,"[(2, 4), (3, 4), (2, 3), (4, 0), (3, 0), (2, 1), (2, 0)]",0,1.594635009765625,26.592823167868925
5,0.4,0.6,0.4,0.2,0.2,0.2,4.0,5.0,17.0,random_graphs_n5_e5,7977,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1309101581573486,True,v2,original_ranking,5,"[(0, 1), (0, 3), (3, 4), (1, 3), (0, 4)]",0,1.218562364578247,13.215532349325224
6,0.1667,1.0,0.2,0.6667,0.8,0.7273,3.0,0.0,13.0,random_graphs_n5_e5,3199,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1260666847229004,True,v2,original_ranking,6,"[(0, 1), (1, 4), (1, 2), (3, 2), (3, 1), (3, 0)]",0,2.0035853385925293,19.72571852185863
5,0.2,0.8,0.2,0.4,0.4,0.4,5.0,6.0,17.0,random_graphs_n5_e5,316,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1300587654113769,True,v2,original_ranking,5,"[(1, 4), (0, 1), (1, 3), (0, 4), (0, 2)]",0,1.7930643558502195,15.947713453546584
5,0.4,0.6,0.4,0.4,0.4,0.4,4.0,4.0,14.0,random_graphs_n5_e5,8266,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1247169971466064,True,v2,original_ranking,5,"[(0, 1), (1, 2), (2, 3), (1, 3), (0, 3)]",0,1.137693166732788,13.78604992758827
6,0.5,0.6,0.6,0.3333,0.4,0.3636,7.0,13.0,18.0,random_graphs_n5_e5,1532,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1239376068115234,True,v2,original_ranking,6,"[(0, 4), (0, 1), (3, 4), (1, 2), (3, 0), (2, 4)]",0,1.0291893482208252,18.44574317863991
3,0.0,0.6,0.0,0.6667,0.4,0.5,3.0,6.0,12.0,random_graphs_n5_e5,1009,5,5,4,4,-1,3,1,10,0.0222692489624023,0.123237133026123,True,v2,original_ranking,3,"[(1, 4), (1, 2), (1, 0)]",0,1.5389816761016846,14.6101592267561
5,0.2,0.8,0.2,0.4,0.4,0.4,4.0,6.0,16.0,random_graphs_n5_e5,2250,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1241710186004638,True,v2,original_ranking,5,"[(2, 4), (2, 3), (0, 1), (4, 1), (4, 0)]",0,1.3348417282104492,14.59618425810472
3,0.3333,0.4,0.2,0.3333,0.2,0.25,4.0,11.0,16.0,random_graphs_n5_e5,4447,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1236460208892822,True,v2,original_ranking,3,"[(2, 3), (1, 4), (0, 3)]",0,0.7794909477233887,9.456230753328583
5,0.6,0.4,0.6,0.2,0.2,0.2,5.0,10.0,17.0,random_graphs_n5_e5,2415,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1195652484893798,True,v2,original_ranking,5,"[(1, 3), (2, 3), (1, 4), (1, 2), (0, 3)]",0,1.250251054763794,9.93840634800261
6,0.3333,0.8,0.4,0.3333,0.4,0.3636,3.0,1.0,18.0,random_graphs_n5_e5,3595,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1330244541168213,True,v2,original_ranking,6,"[(0, 4), (3, 4), (0, 3), (4, 2), (4, 1), (3, 1)]",0,1.0335564613342283,24.299065034775158
4,0.25,0.6,0.2,0.25,0.2,0.2222,3.0,7.0,17.0,random_graphs_n5_e5,4187,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1218054294586181,True,v2,original_ranking,4,"[(1, 2), (2, 4), (1, 4), (0, 3)]",0,1.1292381286621094,9.589069756598075
5,0.2,0.8,0.2,0.4,0.4,0.4,2.0,4.0,18.0,random_graphs_n5_e5,4135,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1207294464111328,True,v2,original_ranking,5,"[(1, 2), (3, 4), (2, 3), (1, 4), (1, 3)]",0,1.2787137031555176,16.67947460082877
4,0.25,0.6,0.2,0.25,0.2,0.2222,4.0,6.0,15.0,random_graphs_n5_e5,5174,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1279597282409668,True,v2,original_ranking,4,"[(0, 3), (0, 1), (4, 3), (3, 2)]",0,1.1587293148040771,24.475771590874704
4,0.0,0.8,0.0,0.5,0.4,0.4444,2.0,2.0,16.0,random_graphs_n5_e5,5303,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1186721324920654,True,v2,original_ranking,4,"[(2, 3), (1, 4), (0, 3), (0, 2)]",0,1.6423988342285156,17.80195283876051
6,0.3333,0.8,0.4,0.5,0.6,0.5455,6.0,2.0,12.0,random_graphs_n5_e5,3942,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1268401145935058,True,v2,original_ranking,6,"[(1, 3), (1, 2), (4, 3), (4, 1), (4, 0), (3, 0)]",0,1.028982162475586,23.25631590096627
4,0.25,0.6,0.2,0.75,0.6,0.6667,4.0,4.0,10.0,random_graphs_n5_e5,2778,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1320762634277343,True,v2,original_ranking,4,"[(0, 3), (3, 4), (3, 1), (2, 3)]",0,0.976393699645996,24.683798229387683
4,0.0,0.8,0.0,0.5,0.4,0.4444,2.0,1.0,16.0,random_graphs_n5_e5,2804,5,5,4,4,-1,3,1,10,0.0222692489624023,0.122025728225708,True,v2,original_ranking,4,"[(1, 3), (1, 2), (0, 2), (0, 1)]",0,1.910463571548462,18.39466245129374
4,0.0,0.8,0.0,0.5,0.4,0.4444,3.0,7.0,18.0,random_graphs_n5_e5,2145,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1376419067382812,True,v2,original_ranking,4,"[(2, 4), (2, 3), (2, 1), (2, 0)]",0,2.038987398147583,26.76526872864972
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,5.0,14.0,random_graphs_n5_e5,150,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1262123584747314,True,v2,original_ranking,4,"[(0, 4), (3, 4), (2, 3), (0, 1)]",0,1.073094606399536,14.33484303427698
4,0.0,0.8,0.0,0.25,0.2,0.2222,1.0,1.0,16.0,random_graphs_n5_e5,8823,5,5,4,4,-1,3,1,10,0.0222692489624023,0.1235246658325195,True,v2,original_ranking,4,"[(1, 2), (2, 4), (2, 3), (1, 4)]",0,1.1638565063476562,15.75791867127096
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,10.0,20.0,random_graphs_n5_e5,4669,5,5,4,4,-1,3,1,10,0.0222692489624023,0.124161958694458,True,v2,original_ranking,4,"[(2, 3), (1, 4), (0, 3), (0, 1)]",0,1.6776626110076904,17.673232742279886
